address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"To obtain a position in the field of civil engineering technician where I can apply and impart the knowledge I have gained through experience and college, as well as to acquire new insight through experience and application.","['ArcView', 'AutoCad', 'Drafting', 'GPS', 'graphic', 'Inspection', 'Microsoft Access', 'Microstation', 'File Maintenance', 'repairs', 'supervision', 'surveys', 'utilities']","['University of Northern Iowa', 'Hawkeye Community College']","['BS', 'AAS']","['May 2004', 'May 1998']","['N/A', 'N/A']","[None, None]","['Construction Management', 'Civil and Construction Engineering Technology']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['August 2007', 'April 2006', 'May 1998']","['Current', 'August 2007', 'April 2006']","[['Design', 'Drafting', 'Microstation', 'GeoPak', 'ArcView', 'Microsoft Access', 'survey', 'Trimble GPS', 'Topcon Total Station', 'File Maintenance'], ['TOPO graphic surveys', 'land surveys', 'construction surveys', 'Ashtec GPS', 'Trimble 5600 Total Station', 'AutoCad', 'Eagle Point'], ['surveying', 'Trimble GPS', 'Geodimeter total station', 'Environmental Sampling', 'Construction Inspection', 'stream gauging', 'Microstation']]","['Engineering Technician', 'Senior Engineering Technician', 'Engineering Technician']","['City , State', 'City , State', 'City , State']","Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","['Home Improvement Projects', 'Outdoor Sports']","['N/A', 'N/A']","[None, None]","['N/A', 'Participant']",,,,,,,,Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.85,"ArcView, AutoCad, Drafting, File Maintenance, GPS, Inspection, Microsoft Access, Microstation, graphic, repairs, supervision, surveys, utilities."
,,"['Adobe', 'Customer Relations', 'Document reports', 'Budgeting', 'Cross-functional Team Leadership', 'Business Analysis', 'Access', 'Microsoft Project', 'Organization', 'Advanced Presentation', 'Project Coordinator', 'Python', 'Quality Control', 'Quality Assurance', 'Research', 'Developing other Business Analyst', 'Public Speaking', 'Negotiation', 'SAP', 'SQL', 'SPSS', 'Oracle', 'Fast Learner', 'Strong Requirement tracing', 'Basic financial and operational reporting', 'Superb communication skills', 'Advanced problem solving abilities']",['University of Miami'],['Bachelor of Arts'],['2016'],['N/A'],['N/A'],['Economics and Pre-Law'],"['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['July 2016', 'November 2014', 'May 2014']","['October 2017', 'September 2015', 'November 2014']","[['Business process improvement', 'Analytical and Tactical Planning', 'Microsoft Excel', 'Microsoft Word', 'Power Point'], ['Time management', 'Administrative cost reduction', 'Microsoft Excel', 'Microsoft Word'], ['Stakeholder analysis', 'Financial and operation reporting', 'Oracle', 'SQL', 'JIRA', 'SAP']]","['Business Development Analyst', 'Documentation Analyst', 'Data Analyst (Intern)']","['City, State', 'City, State', 'City, State']","Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",['Club Membership'],['Alpha Epsilon Pi'],[None],['Social Officer'],,,,,,,,Senior Software Engineer,B.Sc in Computer Science & Engineering from a reputed university.,At least 1 year,,"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,0.85,"Access, Adobe, Advanced Presentation, Advanced problem solving abilities, Basic financial and operational reporting, Budgeting, Business Analysis, Cross-functional Team Leadership, Customer Relations, Developing other Business Analyst, Document reports, Fast Learner, Microsoft Project, Negotiation, Oracle, Organization, Project Coordinator, Public Speaking, Python, Quality Assurance, Quality Control, Research, SAP, SPSS, SQL, Strong Requirement tracing, Superb communication skills."
,"Graduate analyst currently working as business analyst consultant. As an individual, I always try to overcome problems in the most analytical manner. I want to work on Machine Learning application problems that deal with real life scenarios.","['Business Analysis', 'Machine Learning', 'Requirement Gathering', 'Data Analysis', 'Artificial Intelligence', 'Predictive Modeling', 'Deep Learning', 'Data Modeling', 'Manual Testing', 'Quality Assurance', 'Python', 'R', 'SQL', 'HTML', 'Numpy', 'Tensorflow']","['Indian Institute of Technology (IIT), Mumbai']",['B.Tech'],['2020'],['N/A'],['N/A'],['Mechanical'],['Loyalty Rewards Management. Pvt. Ltd.'],['N/A'],['Aug 2020'],['Till Date'],"[['Business Analysis', 'Data Analysis', 'Designing', 'Predictive Modeling']]",['Business Analyst'],['N/A'],"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",['Open Source Projects'],['N/A'],[None],['N/A'],,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.75,"Artificial Intelligence, Business Analysis, Data Analysis, Data Modeling, Deep Learning, HTML, Machine Learning, Manual Testing, Numpy, Predictive Modeling, Python, Quality Assurance, R, Requirement Gathering, SQL, Tensorflow."
,,"['Python', 'Machine Learning', 'Deep Learning', 'R', 'Computer Vision', 'Numpy', 'Panda', 'Matplotlib', 'MySQL', 'OpenCV', 'PyTorch']",['Punjab University'],['B.Tech'],['2019'],['N/A'],['N/A'],['Electrical'],"['Gruvil Technologies', 'DRDO']","['N/A', 'N/A']","['Apr 2020', 'Dec 2018']","['Ongoing', 'Jul 2019']","[['NLP', 'Data Scrapping', 'Python', 'Beautiful Soup'], ['Image Processing', 'Python', 'Satellite Imagery']]","['Intern Trainee', 'Intern Developer']","['N/A', 'N/A']","Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","['Course', 'Course']","['N/A', 'N/A']","[None, None]","['Machine learning with Python', 'Neural Network applied in PyTorch']",,,,,,,,DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.65,"Computer Vision, Deep Learning, Machine Learning, Matplotlib, MySQL, Numpy, OpenCV, Panda, PyTorch, Python, R."
,,"['advertising', 'competitive', 'content', 'contracts', 'customer satisfaction', 'customer service', 'customer support', 'fashion', 'fast', 'functional', 'marketing strategies', 'marketing', 'market', 'marketing material', 'networking', 'payroll', 'progress', 'promotion', 'quality', 'selling', 'sales', 'script', 'strategic', 'telephone', 'phone', 'training manuals']",['Mesa High School'],['High School Diploma'],['2012'],['4.0'],['GPA'],['N/A'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['08/2015', '03/2015', '06/2014', '04/2014']","[None, '08/2015', '03/2015', '06/2014']","[['networking', 'content marketing', 'sales', 'customer service', 'marketing'], ['promotion', 'advertising', 'marketing', 'sales', 'cross-functional work'], ['customer support', 'training manuals', 'communication', 'product knowledge', 'service quality'], ['customer service', 'communication', 'problem solving']]","['Business Development Manager', 'Event Manager', 'Customer Service Call Center Manager', 'Customer Service Representative / Call Center']","['City, State', 'City, State', 'City, State', 'City, State']","Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",,,,,,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.783333333,"advertising, competitive, content, contracts, customer satisfaction, customer service, customer support, fashion, fast, functional, market, marketing, marketing material, marketing strategies, networking, payroll, phone, progress, promotion, quality, sales, script, selling, strategic, telephone, training manuals."
"Address, City, Province, Country",,"['Python', 'C', 'Java', 'PostGreSQL', 'PL/pgSQL', 'SQLite', 'Microsoft Word', 'Microsoft Excel', 'Microsoft PowerPoint', 'Git', 'Visual Studio', 'Valgrind', 'Linux', 'Unix', 'Windows', 'MatLab', 'R', 'Javascript', 'HTML', 'WebGL', 'OpenGL']",['University of Victoria'],['Bachelor of Science'],['N/A'],['3.98'],['GPA'],['Computer Science'],['Department of Mathematics and Statistics'],['N/A'],['September 20XX'],['April 20XX'],"[['time management', 'written communication', 'accuracy']]",['Teaching Assistant'],"['City, Province']","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,,,,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.726666667,"C, Git, HTML, Java, Javascript, Linux, MatLab, Microsoft Excel, Microsoft PowerPoint, Microsoft Word, OpenGL, PL/pgSQL, PostGreSQL, Python, R, SQLite, Unix, Valgrind, Visual Studio, WebGL, Windows."
,"Seeking a long term position. Supervise/manage planning departments for 10 years and improvements were seen in production rates and shipments. Manage/supervise estimating and quoting departments and reduced costs. Experience in reviewing documentation such as BOM's, routings, SOP's, routings, and change management, which led to reduced costs and improved deliveries. Implement a demand/capacity system and electronic work instruction system, which led to faster shipments to the customer. Experience includes ISO, Lean, Six Sigma, and APICS environments. MRP/ ERP systems include WDS, Syteline, Microsoft Great Plains, and others.","['Adobe Acrobat', 'AutoCAD', 'CMS', 'customer relations', 'delivery', 'designing', 'documentation', 'drafting', 'electronics', 'Train employees', 'ERP', 'Great Plains', 'Maintain inventory', 'inventory control', 'Manufacturing engineer', 'Access', 'Excel', 'Outlook', 'PowerPoint', 'SharePoint', 'Windows', 'Word', 'MRP', 'Protel', 'purchasing', 'quality', 'receiving', 'research', 'router', 'scheduling', 'shipping', 'Supervisor', 'test equipment', 'wiring']",['Langston University'],['Bachelor of Business Administration'],['1996'],['3.5'],['GPA'],[None],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None]","['May 2015', 'May 1996', 'June 1995', 'July 1994', 'December 1992', 'January 1988', 'January 1981']","['August 2017', 'March 2015', 'May 1996', 'June 1995', 'July 1994', 'January 1992', 'January 1988']","[['Maintain inventory', 'Manufacturing Orders'], ['Supervise Planning Departments', 'customer relations', 'paperless manufacturing system', 'MRP software'], ['Determine labor requirements', 'order', 'maintain inventories', 'schedule work'], ['plan', 'purchase', 'production engineering', 'shipping/receiving', 'drafting'], ['Determine labor requirements', 'Plan ship dates', 'order and maintain inventories'], ['Plan work schedule', 'Manage people'], ['Plan products', 'testing', 'assembly', ""designing BOM's"", 'router']]","['Engineering Planning Manager', 'Senior Manufacturing Project Engineer', 'Production Planner', 'Production Manager', 'Department Supervisor/Planner', 'Production Supervisor', 'Manufacturing Engineer']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",,,,,,,"['SharePoint', 'Adobe Acrobat', 'MRP/ERP', 'Altium/Protel', 'Excel', 'AutoCAD', 'Word', 'CompliantPro', 'PowerPoint', 'Shop Floor Control', 'Access', 'Polydyne Quote Software', 'Windows', 'WDS MRP Software', 'Outlook', 'Syteline MRP Software', 'Project', 'MS Great Plains']","[['Advanced'], ['Advanced'], ['Advanced'], ['Intermediate'], ['Advanced'], ['User'], ['Intermediate'], ['Advanced'], ['Intermediate'], ['Advanced'], ['User'], ['Intermediate'], ['Advanced'], ['Advanced'], ['Advanced'], ['Intermediate'], ['Intermediate'], ['Intermediate']]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",Executive - VAT,BBA in Accounting and Finance,1 to 3 years,,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",VAT and Tax,0.85,"Access, Adobe Acrobat, AutoCAD, CMS, ERP, Excel, Great Plains, MRP, Maintain inventory, Manufacturing engineer, Outlook, PowerPoint, Protel, SharePoint, Supervisor, Train employees, Windows, Word, customer relations, delivery, designing, documentation, drafting, electronics, inventory control, purchasing, quality, receiving, research, router, scheduling, shipping, test equipment, wiring."
,"Young Aspirant looking for roles in data science, analytics and Machine Learning.","['Machine Learning', 'Logistic Regression', 'Business Analysis', 'Python', 'SQL', 'Pandas', 'Numpy']","['SPSC COLLEGE, GURGAON']",['B.TECH'],['2019'],['N/A'],['N/A'],['MECHANICAL'],['VW TECHNOLOGY'],['N/A'],['JAN 2018'],['NOV 2020'],[['Machine Learning']],['DESIGN ENGINEER'],['N/A'],"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws",,,,,,,,,,,,Head of Internal Control & Compliance (ICC) - SEVP/DMD,"Masters, Master of Business Administration (MBA), Master of Business Management (MBM)",At least 15 years,Age at most 52 years,"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws","AUDIT AND INSPECTION
Banking
Internal Audit",0.333333333,"Business Analysis, Logistic Regression, Machine Learning, Numpy, Pandas, Python, SQL."
,,"['Delivery', 'ergonomics', 'Lighting', 'Paint', 'PLC', 'PLC 5', 'power distribution', 'producing', 'programming', 'Project Management', 'Robotic systems', 'safety', 'troubleshooting', 'Vision Systems']","['Central Alabama Community College', 'Talladega High School']","['Associates Degree', 'High School Diploma']","['1995', '1992']","['N/A', 'N/A']","['N/A', 'N/A']","['Applied Science Electronics Technology', 'N/A']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['November 2000', 'January 1996', 'January 1993']","['Current', 'January 2000', 'January 1995']","[['Project Management', 'Programming', 'Troubleshooting', 'Robotics', 'Vision Systems'], ['Maintenance', 'Repair', 'Power Distribution'], ['Operation', 'Maintenance']]","['Engineering Specialist', 'Industrial Electrician', 'Operator']","['City, State', 'City, State', 'City, State']","Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,,,,,,Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.416666667,"Delivery, Lighting, PLC, PLC 5, Paint, Project Management, Robotic systems, Vision Systems, ergonomics, power distribution, producing, programming, safety, troubleshooting."
,To utilize my customer relations and management background to obtain a position with a company that places importance on efficiency and success. Employ natural leadership and interpersonal skills to build relationships throughout the organization.,,['Strayer University'],['Bachelor of Science'],[None],[None],[None],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['August 2015', 'June 2014', 'July 2015', 'June 2007', 'February 2004', 'June 2012']","['Current', 'August 2015', 'Current', 'February 2011', 'April 2007', 'November 2016']","[None, None, None, None, None, None]","['Accountant', 'Director of Finance & Accounts', 'Training & Operations Consultant', 'Franchisee', 'General Manager', 'Patient Service Representative']","['City, State', None, None, None, None, None]","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,,,,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.6,
,,"['Software Engineering', 'SDLC', 'Data Handling', 'Data Warehousing', 'Data Cleaning', 'Model Building', 'AWS', 'Python', 'C++', 'Big Data']","['HIT, Haldia']",['B.Sc'],['2019'],['N/A'],['N/A'],['Applied Statistics and Computation'],['SGN Pvt LTD'],[None],['Nov 2019'],['Till Date'],"[['Software Development Lifecycle', 'Requirement Analysis', 'Documentation', 'Coding', 'Testing']]",['Associate Developer'],['N/A'],"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","['Learning', 'Learning']","['Data Structures and Algorithms in Java', 'DATA STRUCTURES IN PYTHON']","[None, None]","['Participant', 'Participant']",,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.383333333,"AWS, Big Data, C++, Data Cleaning, Data Handling, Data Warehousing, Model Building, Python, SDLC, Software Engineering."
,Fresher starting out and wanting to join a role of machine learning engineer or data science engineer.,"['Data Science', 'Data Analysis', 'Deep Learning', 'Machine Learning', 'Artificial Intelligence', 'Linear Regression', 'Statistical Modeling', 'Predictive Modeling', 'Bootstrap', 'MySQL', 'JDBC', 'HTML', 'PHP', 'CSS', 'C++']","['BGBS College, Mohantpur', 'BGBS College, Mohantpur']","['BCA', 'MCA']","['2018', '2020']","[None, None]","[None, None]","[None, None]",['HiB Pvt Ltd'],[None],['May 2019'],['Dec 2019'],[['Recommender System']],['Intern'],[None],"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge",['ACTIVITES'],[None],[None],['Python statistics with Pandas and Matplotlib'],,,,,,,,Network Support Engineer,"Diploma, Bachelor/Honors",At least 3 years,Age 25 to 35 years,"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","CCNA (Cisco Certified Network Associate)
GPON
Hardware & Networking
IIG
ISP
IT Enabled services
OLT and ONU",0.516666667,"Artificial Intelligence, Bootstrap, C++, CSS, Data Analysis, Data Science, Deep Learning, HTML, JDBC, Linear Regression, Machine Learning, MySQL, PHP, Predictive Modeling, Statistical Modeling."
"Virginia Beach, VA",,"['automotive', 'basic', 'broadcast', 'cables', 'cable', 'cabling', 'carpentry', 'chill', 'CA', 'conversion', 'Council', 'SC', 'Direction', 'documentation', 'electrical systems', 'electronics', 'equipment installation', 'experimentation', 'FAX', 'forms', 'government', 'GPS', 'HVAC', 'inspecting', 'Inspection', 'laboratory testing', 'leadership', 'team leadership', 'Team Lead', 'team leader', 'lighting', 'Logic', 'Maple', 'mechanical', 'Navy', 'NDS', 'Network', 'OSS', 'personnel', 'plumbing', 'Positioning', 'Power Supply', 'power supplies', 'quality', 'Radio', 'recording', 'San', 'scheduling', 'sorting', 'technical documentation', 'Technician V', 'telecommunications', 'transmission', 'troubleshooting', 'UHF', 'upgrades', 'upgrade', 'VHF', 'Video', 'welder', 'welding', 'written communications']",['Norview High School'],['Diploma'],['1988'],['N/A'],['N/A'],['Electrical Apprenticeship'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['04/2014', '04/1996', '08/1995', '09/1991', '01/1985', '01/1983']","['07/2015', '07/2015', '04/1996', '08/1995', '01/1991', '01/1985']","[['electrical', 'communications', 'electronics', 'telecommunications', 'leadership', 'GPS', 'design', 'coordination', 'scheduling', 'planning', 'technical documentation'], ['electrical', 'communications', 'team leadership', 'GPS', 'documentation', 'testing', 'installation'], ['production', 'supervision', 'maintenance', 'electrical systems', 'mechanical systems'], ['installation', 'design', 'maintenance', 'repair', 'electrical systems', 'sheet metal fabrication'], ['installation', 'troubleshooting', 'repair', 'supervision'], ['installation', 'troubleshooting']]","['Engineering Technician V', 'Engineering Technician V', 'Maintenance Technician', 'Installation Technician', 'Electrical/Mechanical Foreman', 'Electrical Apprentice']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",,,,,,,,,,,,HR Officer,"•Bachelor of Business Administration (BBA) in Human Resource Management
•BBA/MBA in HRM/Management from any reputed university.",,Age 18 to 30 years,"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",Human Resource Management,0.66,"CA, Council, Direction, FAX, GPS, HVAC, Inspection, Logic, Maple, NDS, Navy, Network, OSS, Positioning, Power Supply, Radio, SC, San, Team Lead, Technician V, UHF, VHF, Video, automotive, basic, broadcast, cable, cables, cabling, carpentry, chill, conversion, documentation, electrical systems, electronics, equipment installation, experimentation, forms, government, inspecting, laboratory testing, leadership, lighting, mechanical, personnel, plumbing, power supplies, quality, recording, scheduling, sorting, team leader, team leadership, technical documentation, telecommunications, transmission, troubleshooting, upgrade, upgrades, welder, welding, written communications."
,"Energetic, innovative engineering undergraduate, passionate about Machine Learning, NLP and Deep Learning for solving real-world problems, aiming to work in an organization providing great learning experience and growth opportunities for mutual benefit.","['C', 'C++', 'Python', 'JAVA', 'HTML', 'CSS', 'JavaScript', 'Data Structures', 'SQL', 'PyCharm', 'Jupyter Notebook', 'Google Colab', 'Code Blocks', 'MATLAB', 'Turbo C++', 'MS Office', 'Scikit-Learn', 'TensorFlow', 'OpenCV', 'NumPy', 'Pytesseract', 'Keras']","['Dayalbagh Educational Institute, Dayalbagh, Agra', ""St. Clare's Senior Secondary School, Agra"", ""St. Clare's Senior Secondary School, Agra""]","['B.Tech. (Electrical Engineering Specialization in Computer Science)', 'XII', 'X']","['2023', '2019', '2017']","['9.35 (Till 4 semesters)', '94%', '10']","['CGPA', 'Percentage', 'CGPA']","['Electrical Engineering Specialized in Computer Science', 'N/A', 'N/A']","['Genisup India Pvt. Ltd.', 'VUGS Technologies']","[None, None]","['July 2021', 'May 2021']","['Aug 2021', 'June 2021']","[['NLP', 'Web Scraping', 'bs4', 'LDA Topic Modeling'], ['OCR', 'Pytesseract', 'NER Text Classification']]","['Intern', 'Intern']","['N/A', 'N/A']","Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","['Competition', 'Competition', 'Membership']","['The ECE Society, BIT Mesra, Ranchi', 'SGGSCC, University of Delhi', 'National Service Scheme']","[None, None, None]","['Participant', 'Winner', 'Member']",,,"['Udemy', 'Coursera', 'Udemy', 'SoloLearn']","[['Deep Learning', 'Computer Vision', 'OpenCV', 'SSD', 'GANs'], ['Neural Networks', 'Deep Learning'], ['Machine Learning', 'Python', 'R', 'Data Science'], ['Python']]","[None, None, None, None]","['Nov 2021', 'Apr 2021', 'Feb 2021', 'Dec 2020']","[None, None, None, None]","Executive/ Senior Executive- Trade Marketing, Hygiene Products",Master of Business Administration (MBA),At least 3 years,,"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","Brand Promotion
Campaign Management
Field Supervision
Merchandising
promotional activities
Trade Marketing",0.65,"C, C++, CSS, Code Blocks, Data Structures, Google Colab, HTML, JAVA, JavaScript, Jupyter Notebook, Keras, MATLAB, MS Office, NumPy, OpenCV, PyCharm, Pytesseract, Python, SQL, Scikit-Learn, TensorFlow, Turbo C++."
"Hanover, NH","With solid JavaScript and Visual Studio Code knowledge, I'm seeking a web developer position at Enfield Technologies. Looking to apply these skills to enhance the company's digital presence and assist in developing state-of-the-art web applications.","['JavaScript', 'Visual Studio Code', 'Git', 'TensorFlow', 'Selenium (automated testing)', 'Docker']","['Dartmouth College', 'Dartmouth College']","['M.S.', 'B.S.']","['2023', '2021']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science', 'Computer Science']","['Mascoma Bank', 'Hypertherm']","[None, None]","['November 2022', 'September 2021']","['current', 'September 2022']","[['Visual Studio Code', 'JavaScript', 'Selenium'], []]","['Technical Support', 'Office Assistant']","['Hanover, NH', 'Hanover, NH']","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,,,,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.65,"Docker, Git, JavaScript, Selenium (automated testing), TensorFlow, Visual Studio Code."
