address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,,"['15+ years of experience in Accounting & Bookkeeping Services', 'Financial statements', 'Bank reconciliations and General Ledger expertise', 'Flexible team player', 'Financial statement analysis', 'Tax return filing', 'GAAP understanding', 'Bank reconciliations and balancing', 'Microsoft Word', 'Excel', 'Access', 'PowerPoint', 'Outlook', 'Asset Keeper Pro Software', 'QuickBooks Software', 'Fixed Asset Solutions Software', 'Creative Solutions Bookkeeping Software', 'HOST Software', 'Document Manager Software', 'ProSystem', 'UltraTax', 'Lacerte Tax Preparation Software']",['Northwestern State University of Louisiana'],['Bachelor'],['2002'],['Magna Cum Laude'],['Honors'],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['Aug 2013', 'Aug 2009', 'Jan 2006', 'Jan 2003']","['Current', 'Feb 2013', 'Apr 2008', 'Aug 2004']","[['Financial Statements', 'Bank Reconciliations', 'Accounts Payable', 'Fixed Assets'], ['Hospital Financial Statements', 'Budget', 'Forecasts'], ['Tax Returns', 'Budget', 'Forecasts', 'Accounting Software'], ['Tax Returns', 'Audit', 'Confidentiality Protocols']]","['Accountant', 'Accountant', 'Accountant', 'Accountant']","['City , State', 'City , State', 'City , State', 'City , State']","Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.793333333,"15+ years of experience in Accounting & Bookkeeping Services, Access, Asset Keeper Pro Software, Bank reconciliations and General Ledger expertise, Bank reconciliations and balancing, Creative Solutions Bookkeeping Software, Document Manager Software, Excel, Financial statement analysis, Financial statements, Fixed Asset Solutions Software, Flexible team player, GAAP understanding, HOST Software, Lacerte Tax Preparation Software, Microsoft Word, Outlook, PowerPoint, ProSystem, QuickBooks Software, Tax return filing, UltraTax."
,,"['Account Reconciliation', 'Accounting', 'Accounts Payable', 'Accounts Receivable', 'AR', 'Billing', 'Budget', 'Cash Handling', 'Closing', 'Coaching', 'Communication Skills', 'Contracts', 'Credit', 'Customer Service', 'Financial', 'Forms', 'General Ledger', 'General Ledger Accounts', 'Grants', 'Groupwise', 'Instructing', 'Mentoring', 'Merchandising', 'Microsoft Office', 'Outlook', 'Organizational Skills', 'Packaging', 'Policies', 'Pricing', 'Public Speaking', 'Purchasing', 'Receiving', 'Reconciling', 'Research', 'Spreadsheets', 'Team Player', 'Time Management', 'Year-End']","['Prairie View A & M University', 'University of North Texas', 'University of North Texas']","['BBA', 'BBA', 'MBA']","['2003', '2013', '2015']","[None, None, None]","[None, None, None]","['Accounting', 'Finance', 'Strategic Management']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['January 2014', 'January 2007', 'January 2006', 'June 2003', 'January 2003']","['Current', 'January 2014', 'January 2007', 'January 2004', 'January 2004']","[['Grant management', 'Account Reconciliation'], ['Accounts Receivable', 'Accounts Payable', 'General Ledger'], ['General Ledger', 'Spreadsheets'], ['Instructing', 'Public Speaking'], ['Accounts Receivable', 'Customer Service']]","['Accountant III', 'Assistant Accountant', 'Accounting Clerk B', 'Accounting Instructor', 'Student Accounts Representative/Bookkeeper']","[None, 'City , State', None, 'City , State', 'City , State']","Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",,,,,,,,,,,,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.803333333,"AR, Account Reconciliation, Accounting, Accounts Payable, Accounts Receivable, Billing, Budget, Cash Handling, Closing, Coaching, Communication Skills, Contracts, Credit, Customer Service, Financial, Forms, General Ledger, General Ledger Accounts, Grants, Groupwise, Instructing, Mentoring, Merchandising, Microsoft Office, Organizational Skills, Outlook, Packaging, Policies, Pricing, Public Speaking, Purchasing, Receiving, Reconciling, Research, Spreadsheets, Team Player, Time Management, Year-End."
,Adept at extracting and combining data from multiple sources to come up with KPIs which have a direct impact on the bottom line of a project.,"['Data Analysis', 'Data Visualization', 'Deep Learning', 'Machine Learning', 'Adobe Analytics', 'Excel', 'Matplotlib', 'Python']",['Maulana Abul University'],['B.tech'],['2019'],['N/A'],['N/A'],['IT'],['Tata Sons'],['N/A'],['Apr 2019'],['Till date'],"[['Data Analysis', 'Data Visualization', 'Business Intelligence']]",['Analyst Support'],['N/A'],"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,,,,,,,,,,,Executive/ Sr. Executive -IT,Bachelor of Science (BSc) in Computer Science & Engineering,3 to 5 years,Age at most 40 years,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,0.826666667,"Adobe Analytics, Data Analysis, Data Visualization, Deep Learning, Excel, Machine Learning, Matplotlib, Python."
,,"['Embedded Software Development', 'Embedded Systems', 'Project Management', 'Change Management', 'Defect Management', 'Machine Learning', 'Unit Testing', 'C++', 'GIT', 'Data Structures', 'Python']","['Jawaharlal Nehru Technological University (JNTU)', 'Manipal University']","['B.Tech', 'M.Tech']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['Telecommunication', 'Electrical']",['BOSE'],['N/A'],['Jan 2019'],['Aug 2019'],"[['Machine Learning', 'Data Structures']]",['Product Engineer Intern'],['N/A'],"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",['Certification'],['Emertxe'],['N/A'],['Certified Embedded Professional (ECEP)'],,,,,,,,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.85,"C++, Change Management, Data Structures, Defect Management, Embedded Software Development, Embedded Systems, GIT, Machine Learning, Project Management, Python, Unit Testing."
,,"['agency', 'delivery', 'insurance', 'materials', 'policies', 'roofing', 'selling', 'sales']",['UNIVERSITY OF MINNESOTA DULUTH'],['Bachelor of Arts'],['May 2006'],['N/A'],['N/A'],['Liberal Arts Environmental Studies Geography'],"['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['07/2015', '07/2010', '07/2006']","['Current', '07/2015', '07/2010']","[['selling', 'insurance'], ['selling', 'insurance'], ['selling', 'roofing']]","['Business Development Consultant', 'P&C Producer and Sales Agent', 'Sales Representative']","['City, State', 'City, State', 'City, State']","Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.716666667,"agency, delivery, insurance, materials, policies, roofing, sales, selling."
"1255 University of Utah Circle, Las Vegas, NV 84112",,"['C/C++', 'C#', 'Java', 'Javascript', 'Swift', 'HTML', 'MySQL', 'Python', 'Visual Studio', 'Eclipse', 'Unity', 'Xamarin Studio', 'Emacs', 'TextWrangler', 'Xcode', 'Sublime 2', 'OSX', 'Windows', 'Linux', 'iOS', 'Android', 'Unix Terminal', 'Adobe Photoshop', 'Adobe Indesign', 'Google Drive', 'Dropbox', 'Microsoft Office', 'iWorks', 'Google Calendar', 'Mozilla Thunderbird', 'Software Practice I/II', 'Cyber Ethics', 'Artificial Intelligence', 'Differential Equations', 'Computer Graphics', 'Probability and Stats', 'Computer Systems', 'Discrete Mathematics']",['Ensign College'],['Associate of Applied Science'],['20xx'],['3.55'],['GPA'],['Computer Science'],"['Undergraduate Student Advisory Committee', 'Association for Computing Machinery', 'Housing & Residential Education Office']","[None, None, None]","['20xx', '20xx', '20xx']","['Present', 'Present', '20xx']","[None, None, None]","['Committee Chair', 'Member', 'Resident Advisor']","['Ensign College, SLC', 'University of Utah, SLC', 'SLC']","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,,,,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.783333333,"Adobe Indesign, Adobe Photoshop, Android, Artificial Intelligence, C#, C/C++, Computer Graphics, Computer Systems, Cyber Ethics, Differential Equations, Discrete Mathematics, Dropbox, Eclipse, Emacs, Google Calendar, Google Drive, HTML, Java, Javascript, Linux, Microsoft Office, Mozilla Thunderbird, MySQL, OSX, Probability and Stats, Python, Software Practice I/II, Sublime 2, Swift, TextWrangler, Unity, Unix Terminal, Visual Studio, Windows, Xamarin Studio, Xcode, iOS, iWorks."
,,"['Brand development', 'Analyzing market trends', 'Established track record of exceptional sales results', 'Account Management', 'Excellent negotiating tactics', 'Skilled multi-tasker', 'SalesForce lead management', 'Strong interpersonal skills']",['Miami Dade College'],['Marketing Management Real Estate'],['2013'],['N/A'],[None],['Marketing Management Real Estate'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['January 2017', 'November 2015', 'October 2012', 'December 2011']","['Current', 'January 2017', 'October 2015', 'July 2012']","[None, None, None, None]","['Business Development Executive', 'Solutions Analyst', 'Product Marketing Specialist', 'Project Coordinator/ Sales']","['State', 'City , State', 'City , State', 'City , State']","Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.65,"Account Management, Analyzing market trends, Brand development, Established track record of exceptional sales results, Excellent negotiating tactics, SalesForce lead management, Skilled multi-tasker, Strong interpersonal skills."
,,"['Hiring and retention', 'Training and development', 'Recruiting', 'Compensation/payroll', 'Employee relations', 'Exceptional interpersonal skills', 'Compensation administration', 'Personnel records maintenance', 'Affirmative Action compliance', 'New hire orientation', 'Mediation expertise', 'API', 'Approach', 'ATL', 'audio', 'backup', 'broadcast', 'C++', 'CLI', 'com', 'CA', 'Hardware', 'concept', 'Content', 'clients', 'documentation', 'dynamic HTML5', 'editing', 'XML', 'FTP', 'functional', 'drawing', 'GUI', 'http', 'IDs', 'Innovation', 'explorer', 'IP', 'JavaScript', 'json', 'LAN', 'MB', 'C#', 'MFC', 'office', 'Win', 'Windows', '2000', 'migration', 'NAS', 'OOP', 'page', 'Proxy', 'rendering', 'SAN', 'Scrum', 'servers', 'specification', 'team management', 'threads', 'troubleshoot', 'Video', 'Video Editing', 'Visual C++', 'workflow', 'writer']","['Illinois Institute of Technology', 'National Institute of Technology']","['M.S', 'B.E']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science', 'Electronics and Communication Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['September 2009', 'November 2005', 'August 1997', 'August 1994']","['Current', 'August 2009', 'October 2005', 'July 1997']","[['C++', 'OOP', 'XML', 'JSON', 'API', 'TCP', 'HTTP', 'JSON', 'threads'], ['C++', 'OOP', 'API', 'TCP', 'Jenkins'], ['C++', 'Win32', 'threads', 'codec', 'SDK', 'GUI'], ['C++', 'Windows']]","['Software Engineering Manager', 'Software Engineering Manager', 'Principal Software Engineer', 'Software Engineer']","['City, State', 'City, State', 'City, State', 'City, State']","Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",,,,,,,,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.65,"2000, API, ATL, Affirmative Action compliance, Approach, C#, C++, CA, CLI, Compensation administration, Compensation/payroll, Content, Employee relations, Exceptional interpersonal skills, FTP, GUI, Hardware, Hiring and retention, IDs, IP, Innovation, JavaScript, LAN, MB, MFC, Mediation expertise, NAS, New hire orientation, OOP, Personnel records maintenance, Proxy, Recruiting, SAN, Scrum, Training and development, Video, Video Editing, Visual C++, Win, Windows, XML, audio, backup, broadcast, clients, com, concept, documentation, drawing, dynamic HTML5, editing, explorer, functional, http, json, migration, office, page, rendering, servers, specification, team management, threads, troubleshoot, workflow, writer."
,Fresher looking to join as a data analyst and junior data scientist. Experienced in creating meaningful data dashboards and evaluation models.,"['Data Analysis', 'Data Analytics', 'Business Analysis', 'R', 'SAS', 'PowerBi', 'Tableau', 'Data Visualization', 'Business Analytics', 'Machine Learning']","['Delhi University - Hansraj College', 'Delhi University - Hansraj College']","['B.Sc (Maths)', 'M.Sc (Science) (Statistics)']","['2015', '2018']","['N/A', 'N/A']","['N/A', 'N/A']","['Mathematics', 'Statistics']",['BIB Consultancy'],['N/A'],['Sep 2019'],['Till Date'],"[['Data Analysis', 'Business Analysis', 'Machine Learning']]",['Business Analyst'],['N/A'],"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",,,,,,,,,,,,Data Science Engineer,Bachelor of Science (BSc) in Computer Science & Engineering,At least 2 years,Age 25 to 32 years,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.716666667,"Business Analysis, Business Analytics, Data Analysis, Data Analytics, Data Visualization, Machine Learning, PowerBi, R, SAS, Tableau."
,"Skilled Machine Learning and Deep Learning practitioner, and I have worked on Computer vision-based projects. On the lookout for opportunities that help me understand more about the domain.","['Machine Learning', 'Deep Learning', 'Computer Vision', 'Pattern Recognition', 'Image Processing', 'Image Segmentation', 'Python', 'Ruby', 'PILLOW', 'OpenCV']",['JT University'],['B.Tech(Computers)'],['2020'],['N/A'],[None],['Computers'],['Brane Enterprises Pvt LTD'],[None],['Jan 2020'],['Ongoing'],"[['Machine Learning', 'Deep Learning', 'Computer Vision']]",['Computer Vision Engineer'],['N/A'],"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",['Workshop'],['H2O.ai'],[None],['Attendee'],,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.35,"Computer Vision, Deep Learning, Image Processing, Image Segmentation, Machine Learning, OpenCV, PILLOW, Pattern Recognition, Python, Ruby."
,Business Analyst and a data engineer. I believe that data has the highest power when it comes to making informative decisions about business and therefore my objective is to always make sense from what a dataset is trying to convey.,"['Business Associate', 'Program Management', 'Presales', 'Artificial Intelligence', 'Data Analytics', 'Telecommunication', 'Machine Learning', 'Cloud', 'M&E', 'Conversational AI', 'Predictive Analytics', 'Sales', 'Business Development', 'NLP', 'RFP', 'Computer Vision']",['SPPU'],['B.Tech'],['2018'],['N/A'],['N/A'],['Computers'],['Tech Mahindra'],['N/A'],['May 2019'],['Till Date'],"[['Presales', 'Solutions', 'Marketing', 'AI', 'D&A']]",['Business Associate'],['N/A'],"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",,,,,,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.783333333,"Artificial Intelligence, Business Associate, Business Development, Cloud, Computer Vision, Conversational AI, Data Analytics, M&E, Machine Learning, NLP, Predictive Analytics, Presales, Program Management, RFP, Sales, Telecommunication."
,,"['Adobe Creative Suite', 'Adobe Acrobat', 'Photoshop', 'advertising', 'API', 'benefits', 'Branding', 'business development', 'competitive', 'Competitive Analysis', 'Content Development', 'creativity', 'CRM', 'Client Support', 'data management', 'Illustrator', 'InDesign', 'DIRECTOR', 'marketing plans', 'Market Research', 'Marketing Strategies', 'marketing strategist', 'marketing', 'market', 'Media Relations', 'messaging', 'Microsoft Dynamics', 'MS Outlook', 'works', 'communicator', 'organizational skills', 'outside sales', 'Positioning', 'presenter', 'problem-solver', 'processes', 'purchasing', 'quality control', 'Fast learner', 'Real Estate', 'reporting', 'research', 'Sales', 'software development', 'strategy', 'strategic', 'technical sales', 'trainer', 'Training Materials', 'vision', 'writer']",['Texas A&M University'],['Bachelor of Science'],['1996'],['N/A'],['N/A'],['N/A'],"['Privacy Data Systems, LLC', 'Help-U-Sell Real Estate', 'N/A']","['N/A', 'N/A', 'N/A']","['07/2007', '01/2003', '09/1996']","['09/2015', '12/2007', '05/1999']","[['business development', 'strategy', 'marketing', 'advertising', 'market research', 'CRM', 'sales'], ['sales', 'marketing', 'technology'], ['Communications', 'analytical thinking', 'market data analysis']]","['Director of Business Development', 'Director of Franchise Sales', 'N/A']","['N/A', 'Corporate Atlantic Region', 'N/A']","Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","['Volunteering', 'Volunteering']","['Allen Sports Association', 'Allen Sports Association']","['N/A', 'N/A']","['Youth Rec. Cheerleading Coach', 'League Director']",,,,,,,,Mechanical Engineer,"Bachelor of Science (BSc) in Mechanical Engineering, Diploma in Mechanical",2 to 5 years,Age 25 to 40 years,"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","Maintenance  and Troubleshooting
Mechanical",0.35,"API, Adobe Acrobat, Adobe Creative Suite, Branding, CRM, Client Support, Competitive Analysis, Content Development, DIRECTOR, Fast learner, Illustrator, InDesign, MS Outlook, Market Research, Marketing Strategies, Media Relations, Microsoft Dynamics, Photoshop, Positioning, Real Estate, Sales, Training Materials, advertising, benefits, business development, communicator, competitive, creativity, data management, market, marketing, marketing plans, marketing strategist, messaging, organizational skills, outside sales, presenter, problem-solver, processes, purchasing, quality control, reporting, research, software development, strategic, strategy, technical sales, trainer, vision, works, writer."
,Would like to join any firm as a software developer in machine learning projects.,"['Machine Learning', 'Software Engineering', 'Python', 'Java', 'SAP', 'C programming']",['JNTU'],['B.Tech'],['2019'],['N/A'],['N/A'],['Computer Science'],['Accenture'],['N/A'],['Apr 2019'],['Dec 2020'],[['Software Engineering']],['Software Developer'],['N/A'],"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance",,,,,,,,,,,,Mechanical Engineer,"Bachelor of Science (BSc) in Mechanical Engineering, Diploma in Mechanical",2 to 5 years,Age 25 to 40 years,"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","Maintenance  and Troubleshooting
Mechanical",0.333333333,"C programming, Java, Machine Learning, Python, SAP, Software Engineering."
,"Candidate with a fifteen months experience in production supervising and manufacturing seeking opportunity in field of Quality, Supply Chain and Manufacturing","['DMAIC', 'Failure Modes and Effective Analysis (FMEA)', 'Kaizen', 'Lean Manufacturing', '5S', 'Value Stream Mapping', 'Root Cause Analysis', 'PFMEA', 'Statistical Process Control', 'Process Capability', 'ANOVA', 'Gage R & R', 'Programmable Logic controls (PLC)', 'Discrete Control system (DCS)', 'Microsoft office', 'Minitab', 'Pro-E', 'Auto-Cad', 'C++', 'C', 'Visual Basics']","['University at Buffalo, The State University of New York', 'University of Mumbai']","['Master of Science', 'Bachelor of Engineering']","['Dec 2014', 'Aug 2011']","['3.35/4.0', None]","['GPA', None]","['Industrial Engineering', 'Chemical Engineering']","['Company Name', 'Community Beer Works', 'National Organic Chemicals of India Limited (NOCIL)', 'City, State']","[None, None, None, None]","['May 2014', None, 'Sep 2013', 'Jul 2011']","['Aug 2014', None, 'Dec 2013', 'Jul 2012']","[['Research', 'Development', 'Manufacturing', 'Production', 'Planning', 'Lean Manufacturing'], ['Six Sigma', 'DMAIC', '5S', 'cause and effect diagram', 'Value Stream Mapping'], ['Rubber Chemical', 'Navi Mumbai'], ['Supervised production', 'Chemical production', 'PLC', 'DCS', 'HAZOP', 'Failure mode effective analysis']]","['Engineering Intern', 'Lean Six Sigma Intern', 'Rubber Chemical Division', 'Production Supervisor']","['City, State', None, 'Navi Mumbai, India', None]","Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",,,,,,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.826666667,"5S, ANOVA, Auto-Cad, C, C++, DMAIC, Discrete Control system (DCS), Failure Modes and Effective Analysis (FMEA), Gage R & R, Kaizen, Lean Manufacturing, Microsoft office, Minitab, PFMEA, Pro-E, Process Capability, Programmable Logic controls (PLC), Root Cause Analysis, Statistical Process Control, Value Stream Mapping, Visual Basics."
