address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"A highly experienced skilled graduate with Analytics degree with a very good experience in SAS, Web scraping, SQL, Predictive modelling and data visualization. Excellent ability in identifying data requirements for analysis, data cleaning, munging and model building; Ensures the organization uses it effectively to reach profit and growth objectives. Comfortable with data handling, modeling, and coding, and have an appreciation of what makes sense from a business standpoint. More than six years of experience working as a researcher, data analyst, and environmental science and Technology Instructor. Experience in SQL, data warehousing, maintaining, securing and stabilizing data layers and testing to identify data and product defects introduced in the system. Customer segmentation, product positioning and mapping and conjoint analysis Modelling: Design and implement statistical / predictive models and cutting edge algorithms utilizing diverse sources of data to predict Diversified experience with Engineering, Manufacturing, Retailing, Higher Education and IT /Data related companies Fascinated by learning cutting edge technologies, such as; Data Mining and Machine Learning Handled a team of 4 during my 3 years of Tech experience and managed more than 200 students and effectively evaluated the performance of each student and utilize assessment methods to judge overall progress during my teaching experience.","['ASP.NET 4.5', 'academic', 'Clustering', 'consulting', 'curriculum development', 'customer satisfaction', 'data analysis', 'data mining', 'data warehouse', 'Databases', 'database', 'database design', 'database management', 'data warehousing', 'environmental protection', 'Environmental Science', 'GIS', 'HTML', 'instructor', 'Lecturer', 'legal', 'machine learning', 'managing', 'materials', 'meetings', 'C#', 'Microsoft SQL', 'modeling', 'Natural', 'Oracle', 'process development and engineering', 'processes', 'progress', 'Python', 'quality', 'researching', 'research', 'SAS', 'shipping', 'SPSS', 'SQL', 'Statistics', 'Tableau', 'teaching', 'technical support', 'workshops']","['University of New Hampshire', 'UNESCO-IHE', 'Debub University']","['Master of Science', 'Master of Science', 'Bachelor of Science']","['2017', '2010', '2004']","['4.0', None, None]","['GPA', None, None]","['Analytics', 'Environmental Science and Technology', 'Resource Management']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['01/2013', '01/2007', '01/2004']","['01/2016', '01/2012', '01/2006']","[['SQL', 'JMP'], ['SQL', 'SPSS'], None]","['Engineering and Quality Technician', 'Lecturer in Environmental Science and Technology', 'Assistant Lecturer in Natural Resource Management']","['City, State', 'N/A', 'N/A']","Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,,,,,,,,,,,Intern (Generative AI Engineering - 2D/3D Image Generation),Bachelor of Science (BSc),,Age 20 to 35 years,"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,0.85,"ASP.NET 4.5, C#, Clustering, Databases, Environmental Science, GIS, HTML, Lecturer, Microsoft SQL, Natural, Oracle, Python, SAS, SPSS, SQL, Statistics, Tableau, academic, consulting, curriculum development, customer satisfaction, data analysis, data mining, data warehouse, data warehousing, database, database design, database management, environmental protection, instructor, legal, machine learning, managing, materials, meetings, modeling, process development and engineering, processes, progress, quality, research, researching, shipping, teaching, technical support, workshops."
,To obtain a position within an organization that utilizes my skill set to continuously add vale and achieve best-in-class results,"['credit', 'customer service', 'data entry', 'dispatching', 'drivers', 'focus', 'forms', 'inventory', 'Excel', 'Outlook', 'Publisher', 'Word', 'quick', 'Sales', 'scheduling', 'supervising', 'phone', 'time management', 'transportation', 'websites']",['Purdue University'],['Bachelor of Science'],['2006'],[None],[None],['Sociology Business Management'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['Dec 2016', 'Jun 2014', 'Mar 2010', 'Sep 2007', 'Mar 2006']","['Current', 'Dec 2016', 'Dec 2010', 'Jan 2010', 'Oct 2009']","[None, None, None, None, None]","['Engineering Technologist', 'Sr Administrative Assistant/Technologist', 'Assistant Office Manager', 'Dispatch Assistant', 'Bartender']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","['Volunteering', 'Volunteering']","['Simiyu House organization', 'Peruvian Hearts program']","[None, None]","[None, None]",,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.76,"Excel, Outlook, Publisher, Sales, Word, credit, customer service, data entry, dispatching, drivers, focus, forms, inventory, phone, quick, scheduling, supervising, time management, transportation, websites."
,,"['Bluebeam', 'Mathcad', 'Microsoft Word', 'Excel', 'Project', 'Powerpoint', 'Autocad Civil 3D']",['University of Pittsburgh at Johnstown'],['Bachelor of Science'],['2018'],['3.01'],['GPA'],['Civil Engineering'],"['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['05/2017', '05/2016', '05/2015']","['08/2017', '08/2016', '08/2015']","[['Spreadsheets', 'Estimating', 'Dealt with Subcontractors/Suppliers', 'Plan Revisions'], ['Drill Logs', 'Time Cards', 'Drilled Shaft Concrete Pours', 'Quantities'], ['Spreadsheets', 'Concrete', ""RFI's"", 'Soil Nail Wall Installation']]","['Engineering Intern', 'Field Engineering Intern', 'Field Engineering Intern']","['City, State', 'City, State', 'City, State']","Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",,,,,,,,,,,,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.783333333,"Autocad Civil 3D, Bluebeam, Excel, Mathcad, Microsoft Word, Powerpoint, Project."
,Data Science Explorer with a keen interest in application models of Machine learning.,"['SAAS', 'Data Analyst', 'SQL', 'SPSS', 'Statistical Analysis', 'Microsoft Azure', 'Power Bi', 'MySQL', 'Excel', 'Data Visualization', 'Data Interpretation', 'Data Extraction', 'Cloud Computing', 'Business Intelligence']",['Pune university'],['B.Tech'],['2019'],['N/A'],['N/A'],['Electrical'],['DTSl Software Services'],['N/A'],['Jul 2019'],['Ongoing'],"[['Business Intelligence', 'Data Analysis', 'Report Synthesis', 'Solution Documentation']]",['Associate Data Engineer'],['N/A'],"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,['N/A'],[None],[None],['N/A'],[None],Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.623333333,"Business Intelligence, Cloud Computing, Data Analyst, Data Extraction, Data Interpretation, Data Visualization, Excel, Microsoft Azure, MySQL, Power Bi, SAAS, SPSS, SQL, Statistical Analysis."
,"To pursue excellence in the dynamic business world by obtaining a placement allowing me to perform in an environment where honesty, sincerity & a positive attitude would be valued. I would like to take up a challenging job to nourish my qualification, expertise & experience within a reputed organization & further enhance my performance.","['3d', 'accounting', 'Accountant', 'Accounts receivables', 'Adobe Illustrator', 'Adobe Photoshop', 'Pagemaker', 'Audio Editing', 'auditing', 'banking', 'book', 'Budget preparation', 'contracts', 'cost analysis', 'credit', 'clients', 'debit', 'Dec', 'documentation', 'Dos', 'senior Management', 'finance', 'Financial', 'financial management', 'Preparation of Financial Statements', 'HR', 'Inspection', 'Inventory', 'inventory control', 'Macro Media Director', 'MS Office', '2K', 'Windows 9.x', 'works', 'MIS', 'modeling', 'Developer 2000', 'Oracle 8I', 'Oracle', 'payroll', 'policies', 'reporting', 'Sales', 'tax', 'Video Editing']","['Vidyasagar University', 'Mohan Lal Sukhadia University']","['MBA', 'N/A']","['2006', '2000']","['N/A', 'N/A']","['N/A', 'N/A']","['Finance', 'N/A']","['Company Name', 'Company Name', 'Auto1 (Al-Ghannam Auto World Co. WLL)', 'Company Name', 'Company Name', 'Digital Vish Computers']","[None, None, None, None, None, None]","['October 2011', 'January 2009', 'August 2007', 'April 2006', 'October 2001', 'September 2000']","['August 2015', 'September 2011', 'December 2008', 'May 2007', 'March 2006', 'September 2001']","[['accounting'], ['accounting'], ['Accounting', 'MIS', 'Finance'], ['accounting'], ['Accounting'], ['accounting']]","['Accountant', 'Accountant', 'Accountant', 'Accountant', 'Account Assistant', 'Account Assistant']","['City, State', 'City, State', 'Kuwait', 'City, State', 'City, State', 'Udaipur, India']","Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,,,,,,Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.65,"2K, 3d, Accountant, Accounts receivables, Adobe Illustrator, Adobe Photoshop, Audio Editing, Budget preparation, Dec, Developer 2000, Dos, Financial, HR, Inspection, Inventory, MIS, MS Office, Macro Media Director, Oracle, Oracle 8I, Pagemaker, Preparation of Financial Statements, Sales, Video Editing, Windows 9.x, accounting, auditing, banking, book, clients, contracts, cost analysis, credit, debit, documentation, finance, financial management, inventory control, modeling, payroll, policies, reporting, senior Management, tax, works."
,"A Fresher Seeking Roles In Machine Learning, Business Analysis, Data Predictive Modelling, Statistical Solutions, Data Mining.","['Predictive Modelling', 'Statistical Solutions', 'Data Mining', 'Artificial Intelligence', 'Forecasting', 'Data Analyst', 'Related Skills']",['GODAVARI INSTITUTE OF ENGINEERING AND TECHNOLOGY'],['B.Tech (Mechanical)'],['2018'],['N/A'],['N/A'],['Mechanical'],['LT Solutions'],['N/A'],['Jan 2019'],['Oct 2020'],"[['Machine Learning', 'Data Analysis']]",['Machine Learning and Data Analysis Associate'],['N/A'],"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration",['Part-time Program'],['N/A'],[None],['Data Science and Bigdata'],,,,,,,,AI Engineer,"Bachelors or Masters degree in Computer Science, Engineering, or a related field.",,,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration","Python
R or Java
TensorFlow
PyTorch
Scikit-learn.",0.75,"Artificial Intelligence, Data Analyst, Data Mining, Forecasting, Predictive Modelling, Related Skills, Statistical Solutions."
,"Experienced Senior Corporate Accountant dedicated to accounting and financial excellence, seeking to utilize skills and in-depth expertise in Accounting (GAAP), General Ledger Reconciliation, Variance Analysis, Financial Reporting, Team Management and Process Improvement to help achieve your company's goals.","['Microsoft Excel expert - Pivot Tables, V-Lookups, Formulas', 'Access Database Queries & data mining', 'Proficient in Microsoft Office, MS Word, Outlook, PowerPoint', 'PeopleSoft use & knowledge - Queries & data mining', 'Oracle experience', 'SharePoint use experience', 'InfoLease for Lease and Financial Accounting & CITConnect Research', 'Internet Accounting, Finance and Tax Research - Lexis-Nexis, CCH & RIA Tax Research', 'STAT- FSI Track', 'Ultra Tax', 'IMAGE Scanner Asset Manager -10-key; Printers & Scanners; general office tools', 'QuickBooks']","['University of North Florida', 'N/A', 'N/A']","['MBA', 'BBA - Accounting', 'BBA - Finance']","['2001', 'N/A', 'N/A']","['N/A', 'CPA qualified candidate', 'CFP qualified candidate']","['N/A', 'N/A', 'N/A']","['Business Administration, Accounting & Finance', 'N/A', 'N/A']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['September 2011', 'January 2011', 'September 2009', 'November 2003']","['November 2014', 'November 2010', 'December 2009', 'September 2009']","[['Microsoft Excel', 'Access Database Queries', 'Oracle', 'InfoLease', 'CITConnect', 'Lexis-Nexis', 'CCH & RIA Tax Research'], ['Oracle', 'STAT', 'FSI Track', 'IMAGE Scanner', 'Lexis-Nexis', 'CCH & RIA Tax Research'], ['Public accounting', 'Accounting', 'Tax', 'Auditing Services', 'Financial Statement preparation'], ['Financial planning', 'Comprehensive and target planning', 'Asset allocation and investment selection and sales', '401k rollovers', 'Retirement planning', 'Wealth management', 'Investment management', 'Portfolio management']]","['Senior Accountant', 'Corporate Tax Analyst', 'Staff Accountant', 'Financial Advisor']","['City, State', 'City, State', 'City, State', 'City, State']","Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking",,,,,,,,,,,,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",Master of Business Administration (MBA),At least 3 years,,"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","Brand Promotion
Campaign Management
Field Supervision
Merchandising
promotional activities
Trade Marketing",0.85,"Access Database Queries & data mining, IMAGE Scanner Asset Manager -10-key; Printers & Scanners; general office tools, InfoLease for Lease and Financial Accounting & CITConnect Research, Internet Accounting, Finance and Tax Research - Lexis-Nexis, CCH & RIA Tax Research, Microsoft Excel expert - Pivot Tables, V-Lookups, Formulas, Oracle experience, PeopleSoft use & knowledge - Queries & data mining, Proficient in Microsoft Office, MS Word, Outlook, PowerPoint, QuickBooks, STAT- FSI Track, SharePoint use experience, Ultra Tax."
,,"['Marketing', 'Sales', 'Budgets', 'Promotional', 'And Marketing', 'Sales And', 'Aviation', 'Class', 'Comprehensive Large Array Data Stewardship System', 'Excellent Multitasker', 'Simultaneous', 'Teaching', 'Training', 'Accounts And', 'Advertising', 'Branding', 'Community Outreach', 'From Sales', 'Its', 'Managed Sales', 'Of Sales', 'Public Relations', 'Increase', 'Administrative Support', 'Audit', 'Budgeting', 'Cost Control', 'Executive Assistant', 'For Selling', 'Ordering', 'Relationship Management', 'Scheduling', 'Selling And', 'Accountable For', 'Business Development', 'Clients', 'Forecasting', 'Implemented Sales', 'Key Accounts', 'Maintenance', 'Market Trends', 'Networking', 'Sale And', 'Sales Forecasting', 'Sales Objectives', 'Sales Strategies', 'Strategic Planning', 'The Sale', 'The Sales', 'Direct Marketing', 'Marketing Plan', 'Overall Sales', 'Project Development', 'Sales Plan', 'Energetic', 'Fundraising', 'Highly Organized', 'Mac', 'Quicken', 'San', 'Self Motivated', 'Storage Area Network', 'Very Organized', 'Finance', 'Shipping']","['CITY UNIVERSITY BUSINESS SCHOOL', 'THE UNIVERSITY OF HULL']","['MSc', 'BA (Honors)']","['1990', '1989']","[None, None]","[None, None]","['Shipping, Trade and Finance', 'French and Italian']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['April 2007', 'October 2006', 'March 1994', 'January 1991']","['Current', 'March 2008', 'July 2001', 'December 1994']","[['Business Development', 'Teaching', 'Translation', 'Marketing', 'Sales', 'Networking', 'Strategic Planning'], ['Sales', 'Marketing', 'Strategic Planning', 'Direct Marketing'], ['Sales', 'Marketing', 'Budgeting', 'Client Management', 'Branding'], ['Administrative Support', 'Cost Control', 'Budgeting', 'Audit']]","['Business Development Manager', 'Sales and Marketing Manager', 'VP Sales and Marketing', 'Executive Assistant']","['City, State', 'City', 'City', 'City']","iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality",['Fundraising'],"[""School's PTA""]",[None],['1st VP of Fundraising'],"['English', 'French', 'Italian', 'Greek']","['Fluent', 'Fluent', 'Fluent', 'Fluent']",['PTA'],[None],[None],[None],[None],Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.6,"Accountable For, Accounts And, Administrative Support, Advertising, And Marketing, Audit, Aviation, Branding, Budgeting, Budgets, Business Development, Class, Clients, Community Outreach, Comprehensive Large Array Data Stewardship System, Cost Control, Direct Marketing, Energetic, Excellent Multitasker, Executive Assistant, Finance, For Selling, Forecasting, From Sales, Fundraising, Highly Organized, Implemented Sales, Increase, Its, Key Accounts, Mac, Maintenance, Managed Sales, Market Trends, Marketing, Marketing Plan, Networking, Of Sales, Ordering, Overall Sales, Project Development, Promotional, Public Relations, Quicken, Relationship Management, Sale And, Sales, Sales And, Sales Forecasting, Sales Objectives, Sales Plan, Sales Strategies, San, Scheduling, Self Motivated, Selling And, Shipping, Simultaneous, Storage Area Network, Strategic Planning, Teaching, The Sale, The Sales, Training, Very Organized."
,,"['Python', 'MySQL', 'Natural Language Processing', 'Machine Learning', 'Neural Networks', 'Flask', 'Docker', 'GIT', 'BERT', 'LSTM', 'RNN', 'Deep Learning', 'AWS', 'Tensorflow', 'Keras', 'PyTorch', 'Numpy', 'Pandas', 'Glove', 'Lucene', 'Linux', 'Devops', 'Spacy', 'GPU', 'Data Science']","['SKN, Coimbatore']",['B.Tech'],['2019'],['N/A'],['N/A'],['Telecommunication'],"['BrainStrom', 'IBB Tech Pvt Ltd']","['N/A', 'N/A']","['Dec 2019', 'Jan 2019']","['till date', 'Nov 2019']","[['BERT', 'GPT2', 'GPU', 'Docker', 'Flask Framework'], ['Dashboards', 'Real-time monitoring', 'Sensor Data']]","['Machine Learning Engineer', 'Junior Machine Learning Intern']","['N/A', 'N/A']","Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,,,,,,,,,,,Intern (Generative AI Engineering - 2D/3D Image Generation),Bachelor of Science (BSc),,Age 20 to 35 years,"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,0.85,"AWS, BERT, Data Science, Deep Learning, Devops, Docker, Flask, GIT, GPU, Glove, Keras, LSTM, Linux, Lucene, Machine Learning, MySQL, Natural Language Processing, Neural Networks, Numpy, Pandas, PyTorch, Python, RNN, Spacy, Tensorflow."
,"I'm passionate learner with a knack for Artificial Intelligence. The kind of problems AI can solve, fills me with enthusiasm to learn more and contribute more. I have dedicated more than a year developing and training Machine learning Models across several projects.","['Data Science', 'Data Analysis', 'Deep Learning', 'Machine Learning', 'Artificial Intelligence', 'Python', 'MATLAB', 'NLP', 'Computer Vision', 'Keras', 'Pytorch', 'RNN']","['IIT Kharagpur', 'IIT Kharagpur']","['B.Tech', 'M.Tech']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']",['IIT Labs'],['N/A'],['May 2019'],['till date'],"[['Artificial Intelligence', 'Machine Learning', 'Publication', 'Model Development', 'Model Tuning']]",['Associate Researcher'],['N/A'],"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",['Developer'],['Pytorch Academy'],['N/A'],['PyTorch Developer'],,,,,,,,Machine Learning (ML) Engineer,M.Sc in Computer Science & Engineering or in any relevant discipline from a reputed University,At least 5 year(s),,"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",,0.85,"Artificial Intelligence, Computer Vision, Data Analysis, Data Science, Deep Learning, Keras, MATLAB, Machine Learning, NLP, Python, Pytorch, RNN."
"Chicago, IL",Graduate of computer science with experience working across the full-stack of software development. Looking for a role where I can grow and learn from experienced team members while drawing on project experience I have already successfully executed.,"['JavaScript (Angular)', 'HTML/ CSS', 'Python (Django)', 'SQL (PostgreSQL, Oracle)', 'REST APIs', 'Git']",['University of Illinois Chicago'],['B.S.'],['2020'],['3.9'],['GPA'],['Computer Science'],['Book of the Month'],[None],['April 2019'],['September 2019'],[None],['Web Developer Intern'],"['Chicago, IL']","Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",['Club Membership'],['Computer Science Club'],[None],['Co-founder'],,,,,,,,Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.613333333,"Git, HTML/ CSS, JavaScript (Angular), Python (Django), REST APIs, SQL (PostgreSQL, Oracle)."
,Fresher Data Engineer who is experienced in pipeline building and analytics. Seeking to leverage my technical and analytical skills to drive growth of the organization.,"['Data Engineer', 'Data Analytics', 'Data Visualization', 'Machine Learning', 'Statistical Modeling', 'Predictive Modeling', 'MongoDB', 'PowerBI', 'Tableau', 'Python', 'MySQL']","['Government College of Engineering, Pune', 'Great Lakes Institute of Management']","['B.Tech', 'PG Diploma']","['2019', '2021']","['N/A', 'N/A']","['N/A', 'N/A']","['Electronics and Communication', 'Data Science and Engineering']",['ZF Group'],['N/A'],['August 2020'],[None],"[['Cognos BI', 'Analytics', 'Dashboard Development']]",['Data Engineer Associate'],"['Hannover, Germany']","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,,,,,,,,,,,Management Trainee - Mechanical,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,,Age at least 22 years,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.683333333,"Data Analytics, Data Engineer, Data Visualization, Machine Learning, MongoDB, MySQL, PowerBI, Predictive Modeling, Python, Statistical Modeling, Tableau."
,To obtain a position in my field of Electronics with a company that offers opportunities for advancement based on strong technical skills and work performance.,"['Construct, test and troubleshoot AC/DC circuits', 'Determine voltage, current, resistance and power by calculations and measurements', 'Identify electronic components and schematic symbols', 'Utilize oscilloscopes to measure AC frequency', 'Very proficient in soldering', 'Troubleshoot and identify faulty capacitors, inductors and transformers', 'Skilled in the use of hand tools for repairing and installing electronics', 'Create circuits with Multisim CAD software', 'Assemble/disassemble PCs and electronics to the component level', 'Familiar in C+, C++, Java script, SQL, Visual Studio, Microsoft Team Foundation, Microsoft Test Manager, Tera Term, GShell, Linux, OSi', 'Studied and understand Programmable Logic controllers', 'Digital communications with fiber optics', 'Understand different types of transmission lines: twisted pair, UTP, shielded pair and coaxial', 'Proficient with Microsoft Word, Excel, PowerPoint, Access, Outlook', 'Strong oral and written communication skills', 'Adapt to new technology at an accelerated rate']","['ITT Technical Institute', 'N/A']","['Associate of Science Degree', 'Bachelor of Science Degree']","['2013', 'September, 2013']","['A average', '3.7']","['Maintained an A average every quarter', 'Obtained highest honors certificate every quarter']","['Computer and Electronics Engineering Technology', 'Electronics and Communication Engineering Technology']","['Company Name', 'Company Name', 'Company Name']","['N/A', 'N/A', 'N/A']","['Jan 2014', 'Jan 2012', 'Jan 2010']","['Jan 2016', 'Jan 2014', 'Jan 2012']","[['software tests', 'physical checks', 'Beverage QA tests', 'test cases', 'regression testing', 'functional testing', 'smoke testing', 'oscilloscope', 'refractometers', 'software installation', 'plumbing', 'software development', 'Microsoft test manager', 'Microsoft Team Foundation Server', 'Tera Term', 'Linux', 'GShell'], ['automotive', 'environmental tests', 'infotainment devices', 'wire harnesses', 'thermotron chambers', 'continuity tests', 'vibration tests', 'DVD', 'CD', 'GPS', 'USB', 'IPOD'], ['electromechanical assembly', 'PC Boards', 'hands tools', 'troubleshooting', 'plumbing', 'servo valves', 'mercury porosimeter', 'chemisorption', 'physisorption']]","['Engineering Lab Technician', 'Engineering Validation Test Technician', 'Electromechanical Technician']","['City, State', 'City, State', 'City, State']","Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.816666667,"Adapt to new technology at an accelerated rate, Assemble/disassemble PCs and electronics to the component level, Construct, test and troubleshoot AC/DC circuits, Create circuits with Multisim CAD software, Determine voltage, current, resistance and power by calculations and measurements, Digital communications with fiber optics, Familiar in C+, C++, Java script, SQL, Visual Studio, Microsoft Team Foundation, Microsoft Test Manager, Tera Term, GShell, Linux, OSi, Identify electronic components and schematic symbols, Proficient with Microsoft Word, Excel, PowerPoint, Access, Outlook, Skilled in the use of hand tools for repairing and installing electronics, Strong oral and written communication skills, Studied and understand Programmable Logic controllers, Troubleshoot and identify faulty capacitors, inductors and transformers, Understand different types of transmission lines: twisted pair, UTP, shielded pair and coaxial, Utilize oscilloscopes to measure AC frequency, Very proficient in soldering."
