address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"Skilled Machine Learning and Deep Learning practitioner, and I have worked on Computer vision-based projects. On the lookout for opportunities that help me understand more about the domain.","['Machine Learning', 'Deep Learning', 'Computer Vision', 'Pattern Recognition', 'Image Processing', 'Image Segmentation', 'Python', 'Ruby', 'PILLOW', 'OpenCV']",['JT University'],['B.Tech(Computers)'],['2020'],['N/A'],[None],['Computers'],['Brane Enterprises Pvt LTD'],[None],['Jan 2020'],['Ongoing'],"[['Machine Learning', 'Deep Learning', 'Computer Vision']]",['Computer Vision Engineer'],['N/A'],"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",['Workshop'],['H2O.ai'],[None],['Attendee'],,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.416666667,"Computer Vision, Deep Learning, Image Processing, Image Segmentation, Machine Learning, OpenCV, PILLOW, Pattern Recognition, Python, Ruby."
,,"['automation', 'budget', 'interpersonal', 'computer literate', 'contracts', 'cost reduction', ""CPU's"", 'clients', 'database software', 'Documentation', 'Electrical systems', 'Energy Manager', 'Facility management', 'HVAC', 'hydraulics', 'inspection', 'Inspector', 'laundry', 'leadership', 'team leader', 'legal', 'machinery', 'mechanical', 'meetings', 'MSA', 'Navy', 'NEC', 'optimization', 'PLC programming', 'PLC', 'Plumbing', 'processes', 'procurement', 'project management', 'quality', 'Quality Assurance', 'radiography', 'real estate', 'repairs', 'repairing', 'Safety', 'strategic', 'strategic plans', 'supervision', 'technical support', 'troubleshooting', 'upgrade', 'weld', 'welding', 'written communication skills']",,,,,,,"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['01/2008', '07/2007', '10/2001', '11/1999', '01/1996']","['Current', '12/2007', '05/2007', '08/2001', '10/1999']","[['engineering management', 'facility management', 'HVAC', 'Electrical systems', 'procurement', 'project management'], ['installation', 'troubleshooting', 'repair', 'electrical', 'PLC programming', 'automation'], ['maintenance', 'project management', 'safety', 'operation', 'hydraulics', 'pneumatics', 'automation'], ['quality assurance', 'inspection', 'documentation', 'team leadership'], ['operation', 'maintenance', 'leadership', 'EMT training', 'firefighting']]","['Facilities Engineering Manager', 'Field Engineering Supervisor', 'Chief Plant Engineer', 'Nuclear Inspector', 'Submariner']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",,,,,,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.416666667,"CPU's, Documentation, Electrical systems, Energy Manager, Facility management, HVAC, Inspector, MSA, NEC, Navy, PLC, PLC programming, Plumbing, Quality Assurance, Safety, automation, budget, clients, computer literate, contracts, cost reduction, database software, hydraulics, inspection, interpersonal, laundry, leadership, legal, machinery, mechanical, meetings, optimization, processes, procurement, project management, quality, radiography, real estate, repairing, repairs, strategic, strategic plans, supervision, team leader, technical support, troubleshooting, upgrade, weld, welding, written communication skills."
,Collaborative computer science graduate. Eager to secure an internship using my experience with natural language processing and building web apps for non-technical users to further the mission of Coursera in democratizing education across the world.,"['JavaScript (Angular)', 'HTML/ CSS', 'Python (Django)', 'SQL (PostgreSQL, Oracle)', 'REST APIs (GraphQL)', 'Git']",['University of Texas'],['B.S.'],['2021'],['3.4'],['GPA'],['Computer Science'],"['University of Texas Help Desk', 'UT Computer Science Institute']","['N/A', 'N/A']","['January 2018', 'April 2015']","['May 2021', 'January 2018']","[['ticketing system management', 'network troubleshooting'], ['programming solutions research', 'interactive web app development', 'Python', 'Natural Language Toolkit']]","['Technician', 'Research Assistant']","['Austin, TX', 'Austin, TX']","Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",,,,,,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.55,"Git, HTML/ CSS, JavaScript (Angular), Python (Django), REST APIs (GraphQL), SQL (PostgreSQL, Oracle)."
,,"['accounting', 'Apple computers', 'asset management', 'automation', 'basic', 'blueprints', 'budgets', 'budget', 'C', 'CA', 'hardware', 'concept', 'contracts', 'client', 'database', 'DC', 'delivery', 'design and construction', 'directing', 'Electrical systems', 'electronics', 'equipment installation', 'filling', 'Fire protection', 'Food safety', 'Hammer', 'HVAC', 'instruction', 'inventory management', 'inventory control', 'Labor relations', 'layout', 'logic', 'Logistics', 'machinery', 'maintenance schedules', 'manufacturing processes', 'materials', 'Mechanical', 'Microsoft Access', '2000', 'Microsoft NT server', 'Microsoft Windows NT Server', 'microwave', 'NEC', 'network', 'networks', 'Novell', 'Personnel', 'PLC programming', 'PLC', 'plumbing', 'Power distribution', 'process control', 'process engineering', 'Programming', 'quality', 'quality control', 'radio', 'Record keeping', 'repairs', 'repairing', 'Safety', 'safety codes', 'SCADA', 'Siemens PLC', 'staffing', 'supervising', 'Supervision', 'surveys', 'technical support', 'phones', 'transmission', 'troubleshooting', 'UHF', 'utilities', 'validation', 'VHF', 'View', 'Water quality', 'Wonderware', 'written']","['N/A', 'Yuba Community College', 'Butte College', 'Elk Creek High School']","['Certificate of Completion', 'Select One', 'NEEC Building Operator Certification', 'High School Diploma']","['2015', '2004', '2003', '1985']","['N/A', 'N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A', 'N/A']","['AIB - HACCP Online Course - Haccp/Food Safety', 'Business Management', 'Basic Electronics, Drafting', 'N/A']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None, None]","['02/2013', '05/2008', '05/2005', '04/2004', '01/1996', '04/1995', '08/1991', '02/1987']","['08/2015', '02/2013', '05/2008', '05/2005', '04/2004', '12/1995', '04/1995', '04/1991']","[['PLC', 'SCADA', 'troubleshooting', 'mechanical repairs', 'design'], ['project management', 'PLC', 'troubleshooting', 'VFD', 'controls'], ['project management', 'design', 'budgeting', 'quality control'], ['management', 'construction', 'troubleshooting', 'automation'], ['plant maintenance', 'engineering', 'compliance', 'PLC', 'programming'], ['maintenance', 'PLC', 'troubleshooting', 'logic changes'], ['troubleshooting', 'maintenance', 'PLC', 'CMMS'], ['inventory control', 'troubleshooting', 'microwave communications']]","['Engineering Services Manager', 'Electrical Superintendent', 'Project Manager', 'Facility Supervisor', 'Maintenance Manager/Safety & Environmental Manager', 'Maintenance Technician', 'Electrician', 'Microwave Communications Technician']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",,,,,,,,,,,,HR Officer,"•Bachelor of Business Administration (BBA) in Human Resource Management
•BBA/MBA in HRM/Management from any reputed university.",,Age 18 to 30 years,"Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution",Human Resource Management,0.55,"2000, Apple computers, C, CA, DC, Electrical systems, Fire protection, Food safety, HVAC, Hammer, Labor relations, Logistics, Mechanical, Microsoft Access, Microsoft NT server, Microsoft Windows NT Server, NEC, Novell, PLC, PLC programming, Personnel, Power distribution, Programming, Record keeping, SCADA, Safety, Siemens PLC, Supervision, UHF, VHF, View, Water quality, Wonderware, accounting, asset management, automation, basic, blueprints, budget, budgets, client, concept, contracts, database, delivery, design and construction, directing, electronics, equipment installation, filling, hardware, instruction, inventory control, inventory management, layout, logic, machinery, maintenance schedules, manufacturing processes, materials, microwave, network, networks, phones, plumbing, process control, process engineering, quality, quality control, radio, repairing, repairs, safety codes, staffing, supervising, surveys, technical support, transmission, troubleshooting, utilities, validation, written."
,,"['Data Analysis', 'Data Analytics', 'Linear Regression', 'Logistic Regression', 'Predictive Modeling', 'Business Analytics']","['HiiT College, Goa']",['B.Tech'],['2019'],['N/A'],['N/A'],['Electrical and Electronics'],"['iNyra Nursing Home', 'Caribo Hotels & Casinos']","['N/A', 'N/A']","['Jul 2019', 'Dec 2018']","['Oct 2020', 'May 2019']","[['Data Analysis', 'Predictive Modeling'], ['Data Analytics', 'Logistic Regression']]","['Associate Medical Analyst', 'Junior Data Engineer']","['N/A', 'N/A']","Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,,,,,,,,,,,"Full Stack Developer (Python,React js)",Bachelor/Honors,3 to 7 years,,"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,0.65,"Business Analytics, Data Analysis, Data Analytics, Linear Regression, Logistic Regression, Predictive Modeling."
"Westlake, TX",,"['Python', 'LeetCode', 'GDB', 'GitHub', 'HTML', 'MySQL', 'Lucidchart', 'Postman', 'OWASP ZAP', 'Jira']",['University of Texas'],['Bachelor of Science'],['2015'],['N/A'],['N/A'],['Computer Science'],"['Charles Schwab', 'Sysco', 'Accenture']","['N/A', 'N/A', 'N/A']","['2020', '2017', '2015']","['current', '2020', '2017']","[['Python', 'GDB', 'GitHub'], ['PowerShell'], ['OWASP ZAP', 'Jira']]","['Computer Programmer', 'Systems Administrator', 'Help Desk Technician']","['Westlake, TX', 'Houston, TX', 'Austin, TX']","Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.65,"GDB, GitHub, HTML, Jira, LeetCode, Lucidchart, MySQL, OWASP ZAP, Postman, Python."
"2383 Suwanee Pointe Drive, Lawrenceville, GA 30043",,"['Accounting', 'Sales', 'Inventory', 'Payroll', 'Reconciliations', 'Bookkeeper', 'Audits', 'Operations', 'Accounts Payable', 'Accounts Receivable', 'Assembly', 'Closings', 'Contracts', 'Customer Service', 'Direct Sales', 'Fixed Assets', 'Food Safety', 'Government Contracts', 'Logistics', 'Maintenance', 'Quality Assurance', 'Receptionist', 'Retail Sales', 'Shipping', 'USDA', 'Staffing', 'Cash', 'Clerk', 'Merchandising', 'Ordering', 'Automated Payroll', 'Payroll Processing', 'Software Training', 'Training', 'Accountant', 'Credit', 'Billing', 'CSI', 'Excel', 'MS Excel', 'Networking', 'Forecasting', 'GL', 'Telephone', 'Adjustments', 'Audit', 'Balance Sheet', 'Budgeting', 'Monthly Sales', 'Sales Tax', 'Annuities', 'CPA', 'Life Insurance', 'Procedure Writing', 'Project Management', 'Public Relations', 'Team Building', 'Administrative Manager', 'HR', 'Microsoft Office', 'Purchase Orders']","['Dallas Theological Seminary', 'Marshall University', 'Hocking Technical College']","['Master of Arts', 'Bachelor of Arts', 'Associates of Applied Science']","[None, None, None]","[None, None, '4.0']","[None, None, 'GPA']","['Christian Education', 'Economics', 'Accounting']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None, None]","['August 2014', 'February 2014', 'January 2005', 'January 2003', 'January 2002', 'January 2000', 'January 1998', 'January 1999']","['May 2015', 'June 2014', 'February 2014', 'January 2004', 'January 2002', 'January 2002', 'January 2000', 'January 2000']","[['Accounts Payable', 'Accounts Receivable', 'Audit', 'Balance Sheet', 'Payroll', 'Sales Tax', 'Inventory', 'Budgeting', 'Accounting'], ['Accounts Receivable', 'Accounts Payable', 'HR', 'Payroll', 'Inventory', 'Purchase Orders', 'Accounting', 'Microsoft Office'], ['Accounting', 'Logistics', 'Production', 'Direct Sales', 'Customer Service', 'Fixed Assets', 'Inventory', 'Government Contracts', 'Financial Statement Reporting', 'Food Safety', 'Quality Assurance'], ['Personnel Solutions', 'Sales', 'Interviewing', 'Advising'], ['Supervision', 'Computer Networking', 'Software Upgrades', 'MS Excel', 'Audit'], ['Supervision', 'Training', 'Merchandising', 'Inventory'], ['Software Training', 'Troubleshooting', 'Accounting Procedures', 'Coordination'], ['Bookkeeping', 'Supervision', 'Accounting Procedures', 'Reconciliation']]","['Accountant', 'District Administrative Manager', 'Business Manager', 'Staffing Manager', 'Accounting Manager', 'General Merchandise Department Manager', 'Accounting Software Consultant', 'Accountant']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",['Board of Directors Member'],['Food Bank of Corpus Christi'],[None],['N/A'],,,['N/A'],[['N/A']],[None],[None],[None],Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.416666667,"Accountant, Accounting, Accounts Payable, Accounts Receivable, Adjustments, Administrative Manager, Annuities, Assembly, Audit, Audits, Automated Payroll, Balance Sheet, Billing, Bookkeeper, Budgeting, CPA, CSI, Cash, Clerk, Closings, Contracts, Credit, Customer Service, Direct Sales, Excel, Fixed Assets, Food Safety, Forecasting, GL, Government Contracts, HR, Inventory, Life Insurance, Logistics, MS Excel, Maintenance, Merchandising, Microsoft Office, Monthly Sales, Networking, Operations, Ordering, Payroll, Payroll Processing, Procedure Writing, Project Management, Public Relations, Purchase Orders, Quality Assurance, Receptionist, Reconciliations, Retail Sales, Sales, Sales Tax, Shipping, Software Training, Staffing, Team Building, Telephone, Training, USDA."
,,"['automation', 'budget', 'interpersonal', 'computer literate', 'contracts', 'cost reduction', ""CPU's"", 'clients', 'database software', 'Documentation', 'Electrical systems', 'Energy Manager', 'Facility management', 'HVAC', 'hydraulics', 'inspection', 'Inspector', 'laundry', 'leadership', 'team leader', 'legal', 'machinery', 'mechanical', 'meetings', 'MSA', 'Navy', 'NEC', 'optimization', 'PLC programming', 'PLC', 'Plumbing', 'processes', 'procurement', 'project management', 'quality', 'Quality Assurance', 'radiography', 'real estate', 'repairs', 'repairing', 'Safety', 'strategic', 'strategic plans', 'supervision', 'technical support', 'troubleshooting', 'upgrade', 'weld', 'welding', 'written communication skills']",,,,,,,"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['01/2008', '07/2007', '10/2001', '11/1999', '01/1996']","['Current', '12/2007', '05/2007', '08/2001', '10/1999']","[['engineering management', 'facility management', 'HVAC', 'Electrical systems', 'procurement', 'project management'], ['installation', 'troubleshooting', 'repair', 'electrical', 'PLC programming', 'automation'], ['maintenance', 'project management', 'safety', 'operation', 'hydraulics', 'pneumatics', 'automation'], ['quality assurance', 'inspection', 'documentation', 'team leadership'], ['operation', 'maintenance', 'leadership', 'EMT training', 'firefighting']]","['Facilities Engineering Manager', 'Field Engineering Supervisor', 'Chief Plant Engineer', 'Nuclear Inspector', 'Submariner']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,,,,,,Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.35,"CPU's, Documentation, Electrical systems, Energy Manager, Facility management, HVAC, Inspector, MSA, NEC, Navy, PLC, PLC programming, Plumbing, Quality Assurance, Safety, automation, budget, clients, computer literate, contracts, cost reduction, database software, hydraulics, inspection, interpersonal, laundry, leadership, legal, machinery, mechanical, meetings, optimization, processes, procurement, project management, quality, radiography, real estate, repairing, repairs, strategic, strategic plans, supervision, team leader, technical support, troubleshooting, upgrade, weld, welding, written communication skills."
,"strong willingness to exhibit my proficiency in Analytical tools, Statistics and Computing Methodologies in the professional environment.","['Python', 'Webscrapping', 'PowerBI', 'Data Cleaning', 'Data Preparation', 'Data Analysis', 'Predictive Modeling', 'Data Analytics', 'Pivot Table', 'SQL', 'PostgreSQL', 'Analytics', 'Excel', 'Machine Learning', 'XML']",['Mumbai University'],['Bachelor of Science'],['2020'],['N/A'],['N/A'],['Statistics'],['Dell Technologies'],['N/A'],['Jul 2019'],['Sep 2020'],[['Creating dashboards for sales and profits']],['Junior Analyst'],['N/A'],"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,['N/A'],"[['R', 'Python', 'PowerBI']]",['N/A'],['N/A'],[None],Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.716666667,"Analytics, Data Analysis, Data Analytics, Data Cleaning, Data Preparation, Excel, Machine Learning, Pivot Table, PostgreSQL, PowerBI, Predictive Modeling, Python, SQL, Webscrapping, XML."
,"My full name is Kailie Marie Mahea'lani Graciidis. I am an ambitious 20 year old and also a part-time student at Bellevue College. I have a desire to work in the ocean one day and to also manage my own online company, but have yet to choose the right major(s) towards those goals.","['Ability to make decisions and solve problems', 'Ability to work in a team structure', 'Attention to detail', 'Balanced', 'Computer proficient', 'Dependable', 'Determined', 'Educated', 'Fast learner', 'Flexible', 'Friendly', 'Hardworking', 'Honest', 'Issue resolution', 'Interpersonal skills', 'Kind', 'Outgoing', 'Quick on my feet & with my hands', 'Reliable', 'Strong verbal communication', 'Time management', 'Very organized & energetic', 'art', 'critical thinking', 'Electrical Engineering', 'electrical systems', 'forklifts', 'Java', 'logo', 'machinery', 'meetings', 'windows', 'window', 'works', 'next', 'pick', 'processes', 'protocols', 'quality', 'quality assurance', 'Quick', 'Fast learner', 'reading', 'safety', 'sales', 'television', 'Time management']","['Bellevue College', 'Mount Si High School']","['N/A', 'High School Diploma']","['N/A', '2014']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Stanbury Electrical Engineering', 'Company Name', 'BigFoot Java', 'Company Name']","[None, None, None, None]","['06/2012', '08/2013', '06/2014', 'N/A']","['06/2013', '11/2013', '10/2014', 'N/A']","[['Technical drawing', 'Electrical systems', 'Safety protocols', 'Quality assurance', 'Documentation'], ['Communication', 'Organization', 'Customer service'], ['Customer service', 'Time management', 'Organization', 'Communication'], ['Childcare', 'Time management', 'Organization', 'Reliability']]","['Engineering assistant', 'Receptionist', 'Receptionist and Barista', 'Nanny']","['N/A', 'N/A', 'N/A', 'N/A']","Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",,,,,,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.35,"Ability to make decisions and solve problems, Ability to work in a team structure, Attention to detail, Balanced, Computer proficient, Dependable, Determined, Educated, Electrical Engineering, Fast learner, Fast learner, Flexible, Friendly, Hardworking, Honest, Interpersonal skills, Issue resolution, Java, Kind, Outgoing, Quick, Quick on my feet & with my hands, Reliable, Strong verbal communication, Time management, Time management, Very organized & energetic, art, critical thinking, electrical systems, forklifts, logo, machinery, meetings, next, pick, processes, protocols, quality, quality assurance, reading, safety, sales, television, window, windows, works."
,"I am a Junior Machine Learning developer who focuses on data improvement and modelling, finding patterns in large databases and optimization of different models.","['Data Analyst', 'Data Analytics', 'Machine Learning', 'Artificial Intelligence', 'Linear Regression', 'Clustering', 'MongoDB', 'Flask', 'AWS', 'Git', 'Python', 'Neural Networks', 'PyTorch', 'C++', 'CNN', 'Image Processing']",['JCP COLLEGE OF ENGINEERING AND TECHNOLOGY'],['B.TECH'],['2020'],['N/A'],['N/A'],['ELECTRICAL'],['CAPITUM INDIA'],['N/A'],['APR 2020'],['TILL DATE'],"[[""Evaluating and pre-processing client's credit data"", 'Mine and analyze data', 'Optimization and improvement of product development']]",['JUNIOR MACHINE LEARNING ENGINEER'],['NASIK'],"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,,,,,,,,,,,Management Trainee - Mechanical,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,,Age at least 22 years,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.683333333,"AWS, Artificial Intelligence, C++, CNN, Clustering, Data Analyst, Data Analytics, Flask, Git, Image Processing, Linear Regression, Machine Learning, MongoDB, Neural Networks, PyTorch, Python."
,"A Fresher Seeking Roles In Machine Learning, Business Analysis, Data Predictive Modelling, Statistical Solutions, Data Mining.","['Predictive Modelling', 'Statistical Solutions', 'Data Mining', 'Artificial Intelligence', 'Forecasting', 'Data Analyst', 'Related Skills']",['GODAVARI INSTITUTE OF ENGINEERING AND TECHNOLOGY'],['B.Tech (Mechanical)'],['2018'],['N/A'],['N/A'],['Mechanical'],['LT Solutions'],['N/A'],['Jan 2019'],['Oct 2020'],"[['Machine Learning', 'Data Analysis']]",['Machine Learning and Data Analysis Associate'],['N/A'],"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",['Part-time Program'],['N/A'],[None],['Data Science and Bigdata'],,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.35,"Artificial Intelligence, Data Analyst, Data Mining, Forecasting, Predictive Modelling, Related Skills, Statistical Solutions."
,,"['Hiring and retention', 'Training and development', 'Recruiting', 'Compensation/payroll', 'Employee relations', 'Exceptional interpersonal skills', 'Compensation administration', 'Personnel records maintenance', 'Affirmative Action compliance', 'New hire orientation', 'Mediation expertise', 'API', 'Approach', 'ATL', 'audio', 'backup', 'broadcast', 'C++', 'CLI', 'com', 'CA', 'Hardware', 'concept', 'Content', 'clients', 'documentation', 'dynamic HTML5', 'editing', 'XML', 'FTP', 'functional', 'drawing', 'GUI', 'http', 'IDs', 'Innovation', 'explorer', 'IP', 'JavaScript', 'json', 'LAN', 'MB', 'C#', 'MFC', 'office', 'Win', 'Windows', '2000', 'migration', 'NAS', 'OOP', 'page', 'Proxy', 'rendering', 'SAN', 'Scrum', 'servers', 'specification', 'team management', 'threads', 'troubleshoot', 'Video', 'Video Editing', 'Visual C++', 'workflow', 'writer']","['Illinois Institute of Technology', 'National Institute of Technology']","['M.S', 'B.E']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science', 'Electronics and Communication Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['September 2009', 'November 2005', 'August 1997', 'August 1994']","['Current', 'August 2009', 'October 2005', 'July 1997']","[['C++', 'OOP', 'XML', 'JSON', 'API', 'TCP', 'HTTP', 'JSON', 'threads'], ['C++', 'OOP', 'API', 'TCP', 'Jenkins'], ['C++', 'Win32', 'threads', 'codec', 'SDK', 'GUI'], ['C++', 'Windows']]","['Software Engineering Manager', 'Software Engineering Manager', 'Principal Software Engineer', 'Software Engineer']","['City, State', 'City, State', 'City, State', 'City, State']","Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,,,,,,Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.65,"2000, API, ATL, Affirmative Action compliance, Approach, C#, C++, CA, CLI, Compensation administration, Compensation/payroll, Content, Employee relations, Exceptional interpersonal skills, FTP, GUI, Hardware, Hiring and retention, IDs, IP, Innovation, JavaScript, LAN, MB, MFC, Mediation expertise, NAS, New hire orientation, OOP, Personnel records maintenance, Proxy, Recruiting, SAN, Scrum, Training and development, Video, Video Editing, Visual C++, Win, Windows, XML, audio, backup, broadcast, clients, com, concept, documentation, drawing, dynamic HTML5, editing, explorer, functional, http, json, migration, office, page, rendering, servers, specification, team management, threads, troubleshoot, workflow, writer."
,,"['Software Engineer', 'Software Developer', 'C++', 'C#', 'Jenkins', 'SpringBoot', 'Django', 'Python', 'SAP', 'Firebase']",['Anna University'],['B.Tech'],['2020'],['N/A'],['N/A'],['Civil'],['Flipkart'],['N/A'],['Feb 2020'],['Nov 2020'],"[['Software Engineer', 'Software Developer', 'C++', 'C#', 'Jenkins', 'SpringBoot', 'Django', 'Python', 'SAP', 'Firebase']]",['Intern'],['N/A'],"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",,,,,,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.62,"C#, C++, Django, Firebase, Jenkins, Python, SAP, Software Developer, Software Engineer, SpringBoot."
