address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,To utilize my customer relations and management background to obtain a position with a company that places importance on efficiency and success. Employ natural leadership and interpersonal skills to build relationships throughout the organization.,,['Strayer University'],['Bachelor of Science'],[None],[None],[None],['Accounting'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None]","['August 2015', 'June 2014', 'July 2015', 'June 2007', 'February 2004', 'June 2012']","['Current', 'August 2015', 'Current', 'February 2011', 'April 2007', 'November 2016']","[None, None, None, None, None, None]","['Accountant', 'Director of Finance & Accounts', 'Training & Operations Consultant', 'Franchisee', 'General Manager', 'Patient Service Representative']","['City, State', None, None, None, None, None]","Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",,,,,,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.85,
,,"['Machine learning', 'Deep learning', 'Python', 'NLP', 'Computer vision', 'Image processing', 'SQL', 'Data analysis', 'Big Data', 'Spark', 'Apache hive', 'Apache pig', 'Tensorflow', 'Sklearn', 'Data visualization', 'Data science']","['Darjeeling Engineering College', 'Calcutta University']","['B.Tech', 'M.Tech']","['2018', '2020']","['N/A', 'N/A']","['N/A', 'N/A']","[None, 'Big data analytics']",['JumpStart'],[None],['Apr 2020'],['July 2020'],"[['Machine learning', 'Deep learning']]",['Intern Trainee'],['N/A'],"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws","['Course', 'Course']","[None, None]","[None, None]","['Natural language processing with Python', 'Python for Big Data with Pyspark']",,,,,,,,Head of Internal Control & Compliance (ICC) - SEVP/DMD,"Masters, Master of Business Administration (MBA), Master of Business Management (MBM)",At least 15 years,Age at most 52 years,"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws","AUDIT AND INSPECTION
Banking
Internal Audit",0.546666667,"Apache hive, Apache pig, Big Data, Computer vision, Data analysis, Data science, Data visualization, Deep learning, Image processing, Machine learning, NLP, Python, SQL, Sklearn, Spark, Tensorflow."
,"Fresher starting out with Business Analysis, and machine learning modelling based on data engineering.","['Business Analyst', 'Data Analysis', 'Business Analysis', 'Machine Learning', 'Tableau', 'Seaborn', 'Python', 'R', 'AWS VIEW', 'NodeJS']",['JJR College'],['BBA'],['2019'],['N/A'],['N/A'],['N/A'],['Biswa Pvt Ltd'],[None],['Nov 2019'],['Oct 2020'],"[['Data Analysis', 'Business Analysis']]",['Part-Time Analyst'],['N/A'],"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO",,,,,,,['Tableau'],[['Tableau Visualization']],[None],['N/A'],[None],Marketing Officer,Bachelor/Honors,At least 1 year,,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","Corporate Marketing
Facebook Ads Manager
Facebook campaign
Facebook marketing
Google Ads
Google analytics
Market Researc
Marketing
Search Engine Optimization (SEO)",0.476666667,"AWS VIEW, Business Analysis, Business Analyst, Data Analysis, Machine Learning, NodeJS, Python, R, Seaborn, Tableau."
,,"['Business systems analysis', 'Project management', 'Business process improvement', 'Forecasting and planning', 'Requirements gathering', 'Scope and project definition', 'Technology architecture analysis', 'Integrated Reporting Information System (IRIS)', 'Portfolio management', 'Budgeting', 'Cost-benefit analysis', 'Functional requirements', 'Requirement tracing', 'Business Analysis', 'Account management', 'Accounting', 'Big Data', 'Business Administration', 'Business Consulting', 'Business Development', 'Business Solutions', 'Business Systems', 'Customer Relationship Management', 'Client Relations Development', 'Database', 'Direct Marketing', 'Finance', 'Information Technology', 'Law', 'Leadership', 'Director', 'Marketing', 'Market Evaluation', 'Messaging', 'Enterprise', 'Network', 'Organizational', 'Performance Reviews', 'Performance management', 'Policies', 'Processes', 'Proposals', 'Proposal Writing', 'Speaking', 'Professor', 'Quality', 'Recruitment', 'Relationship Building', 'Risk Management', 'Selling', 'Sales', 'Scheme', 'Strategic Plans', 'Supply Chain Management', 'Tables', 'Underwriting']","['UNIVERSITY OF PHOENIX', 'TIFFIN UNIVERSITY', 'MYERS UNIVERSITY']","['Master of Science', 'Master of Science', 'Bachelor of Science']","['2017', '2003', '1997']","[None, None, None]","[None, None, None]","['Information Systems-Graduate Business Analytic Certificate', 'Criminal Justice', 'Public Administration']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['January 2006', 'January 1998', 'January 1996', 'January 1990']","['June 2016', 'January 2005', 'January 1998', 'January 1996']","[['Business systems analysis', 'Project management', 'Business process improvement', 'Requirements gathering', 'Scope and project definition', 'Forecasting and planning', 'Integrated Reporting Information System (IRIS)', 'Portfolio management', 'Budgeting', 'Cost-benefit analysis'], ['Business systems analysis', 'Project management', 'Business process improvement', 'Requirements gathering', 'Scope and project definition', 'Forecasting and planning', 'Integrated Reporting Information System (IRIS)', 'Portfolio management', 'Budgeting', 'Cost-benefit analysis'], ['Business systems analysis', 'Project management', 'Business process improvement', 'Requirements gathering', 'Scope and project definition', 'Forecasting and planning', 'Integrated Reporting Information System (IRIS)', 'Portfolio management', 'Budgeting', 'Cost-benefit analysis'], ['Business systems analysis', 'Project management', 'Business process improvement', 'Requirements gathering', 'Scope and project definition', 'Forecasting and planning', 'Integrated Reporting Information System (IRIS)', 'Portfolio management', 'Budgeting', 'Cost-benefit analysis']]","['Business Development Analyst', 'Business Enterprise Risk Manager', 'Business Client Relationship Manager', 'Project Manager']","['City , State', 'City , State', 'City , State', 'City , State']","Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability",,,,,,,['N/A'],[None],[None],[None],[None],DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.85,"Account management, Accounting, Big Data, Budgeting, Business Administration, Business Analysis, Business Consulting, Business Development, Business Solutions, Business Systems, Business process improvement, Business systems analysis, Client Relations Development, Cost-benefit analysis, Customer Relationship Management, Database, Direct Marketing, Director, Enterprise, Finance, Forecasting and planning, Functional requirements, Information Technology, Integrated Reporting Information System (IRIS), Law, Leadership, Market Evaluation, Marketing, Messaging, Network, Organizational, Performance Reviews, Performance management, Policies, Portfolio management, Processes, Professor, Project management, Proposal Writing, Proposals, Quality, Recruitment, Relationship Building, Requirement tracing, Requirements gathering, Risk Management, Sales, Scheme, Scope and project definition, Selling, Speaking, Strategic Plans, Supply Chain Management, Tables, Technology architecture analysis, Underwriting."
,,"['Machine Learning', 'Software Development', 'Text Analysis', 'Natural Language Processing', 'Image Processing', 'Python', 'Data Management', 'Scikit Learn', 'C', 'C#', '.NET', 'SQL']",['Punjab Technical University'],['B.Tech'],['2020'],['N/A'],['N/A'],['Computer Science'],['HS Institute'],[None],['May 2019'],['Oct 2019'],"[['Data Management', 'Machine Learning']]",['Trainee'],['N/A'],"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,,,,,,,,,,,Management Trainee - Mechanical,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,,Age at least 22 years,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.65,".NET, C, C#, Data Management, Image Processing, Machine Learning, Natural Language Processing, Python, SQL, Scikit Learn, Software Development, Text Analysis."
,,"['Deep learning', 'Python', 'SQL', 'Keras', 'PyTorch', 'PySpark', 'Data Science', 'Data Analysis', 'Machine Learning', 'Natural Language Processing', 'Artificial Intelligence', 'Computer Vision', 'Pattern Recognition', 'NLP', 'OpenCV', 'Image Processing']","['Indian Institute of Technology (IIT), Kharagpur']",['Dual Degree (B.tech + M.Tech)(Chemical)'],['2019'],['N/A'],[None],['Chemical'],['Innoplexus'],[None],['Nov 2019'],['Till Date'],"[['Computer Vision', 'NLP', 'Deep Learning', 'Image Processing']]",['Data Scientist'],['N/A'],"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",['Other Activities'],['DataCamp'],[None],['Natural Language Mastery'],,,,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.65,"Artificial Intelligence, Computer Vision, Data Analysis, Data Science, Deep learning, Image Processing, Keras, Machine Learning, NLP, Natural Language Processing, OpenCV, Pattern Recognition, PySpark, PyTorch, Python, SQL."
,,"['accounts receivable', 'AIA', 'bank reconciliation', 'billing', 'billings', 'budgets', 'daily cash receipts', 'cash flow', 'Consultant', 'Contracts', 'Controller', 'clients', 'financial', 'financial reports', 'financial statements', 'Forms', 'General Ledger', 'general ledger accounts', 'Government', 'insurance', 'meetings', 'excel', 'Microsoft office applications', 'office', 'PowerPoint', 'Pivot tables', 'presentations', 'Prime', 'progress', 'proposals', 'Express', 'reporting', 'spreadsheet', 'tax', 'Timberline']","['American Intercontinental University', 'Florida International University']","['M.B.A', 'B.A']","['2005', '1997']","['N/A', 'N/A']","[None, None]","['Business Administrator', 'Accounting']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['Jul 2009', 'Jan 2007', 'Jan 2000', 'Jan 1998']","['Current', 'Jan 2009', 'Jan 2007', 'Jan 2000']","[['General ledger accounting', 'Compliance testing knowledge', 'Budget forecasting expertise', 'Account reconciliation'], ['General ledger accounting', 'Compliance testing knowledge', 'Budget forecasting expertise', 'Account reconciliation'], ['General ledger accounting', 'Compliance testing knowledge', 'Budget forecasting expertise', 'Account reconciliation'], ['General ledger accounting', 'Compliance testing knowledge', 'Budget forecasting expertise', 'Account reconciliation']]","['Project Accountant', 'Project Administrator Engineering', 'Project Administrator', 'Senior Staff Accountant']","['City, State', 'City, State', 'City, State', 'City, State']","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.65,"AIA, Consultant, Contracts, Controller, Express, Forms, General Ledger, Government, Microsoft office applications, Pivot tables, PowerPoint, Prime, Timberline, accounts receivable, bank reconciliation, billing, billings, budgets, cash flow, clients, daily cash receipts, excel, financial, financial reports, financial statements, general ledger accounts, insurance, meetings, office, presentations, progress, proposals, reporting, spreadsheet, tax."
,"To pursue excellence in the dynamic business world by obtaining a placement allowing me to perform in an environment where honesty, sincerity & a positive attitude would be valued. I would like to take up a challenging job to nourish my qualification, expertise & experience within a reputed organization & further enhance my performance.","['3d', 'accounting', 'Accountant', 'Accounts receivables', 'Adobe Illustrator', 'Adobe Photoshop', 'Pagemaker', 'Audio Editing', 'auditing', 'banking', 'book', 'Budget preparation', 'contracts', 'cost analysis', 'credit', 'clients', 'debit', 'Dec', 'documentation', 'Dos', 'senior Management', 'finance', 'Financial', 'financial management', 'Preparation of Financial Statements', 'HR', 'Inspection', 'Inventory', 'inventory control', 'Macro Media Director', 'MS Office', '2K', 'Windows 9.x', 'works', 'MIS', 'modeling', 'Developer 2000', 'Oracle 8I', 'Oracle', 'payroll', 'policies', 'reporting', 'Sales', 'tax', 'Video Editing']","['Vidyasagar University', 'Mohan Lal Sukhadia University']","['MBA', 'N/A']","['2006', '2000']","['N/A', 'N/A']","['N/A', 'N/A']","['Finance', 'N/A']","['Company Name', 'Company Name', 'Auto1 (Al-Ghannam Auto World Co. WLL)', 'Company Name', 'Company Name', 'Digital Vish Computers']","[None, None, None, None, None, None]","['October 2011', 'January 2009', 'August 2007', 'April 2006', 'October 2001', 'September 2000']","['August 2015', 'September 2011', 'December 2008', 'May 2007', 'March 2006', 'September 2001']","[['accounting'], ['accounting'], ['Accounting', 'MIS', 'Finance'], ['accounting'], ['Accounting'], ['accounting']]","['Accountant', 'Accountant', 'Accountant', 'Accountant', 'Account Assistant', 'Account Assistant']","['City, State', 'City, State', 'Kuwait', 'City, State', 'City, State', 'Udaipur, India']","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,,,,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.55,"2K, 3d, Accountant, Accounts receivables, Adobe Illustrator, Adobe Photoshop, Audio Editing, Budget preparation, Dec, Developer 2000, Dos, Financial, HR, Inspection, Inventory, MIS, MS Office, Macro Media Director, Oracle, Oracle 8I, Pagemaker, Preparation of Financial Statements, Sales, Video Editing, Windows 9.x, accounting, auditing, banking, book, clients, contracts, cost analysis, credit, debit, documentation, finance, financial management, inventory control, modeling, payroll, policies, reporting, senior Management, tax, works."
,"Machine Learning engineer who has worked on multiple projects with knowledge in big data handling and business analytics. As someone who is always learning, I would love to use my knowledge to provide the best solutions.","['Neural Networks', 'Python', 'Postgresql', 'Django', 'Microsoft Azure', 'Flask', 'Hive', 'Kafka', 'Business Analysis', 'Machine Learning', 'Deep Learning']","['SSGM, Maharashtra', 'International Institute of Information Technology (IIIT), Bangalore']","['B.Tech', 'MSc']","['2017', '2019']","[None, None]","[None, None]","['Electronics/Telecommunication', 'Data Science']",['Tata Consultancy Services'],[None],['Dec 2019'],['N/A'],"[['NLP', 'statistical approach', 'ML modeling', 'data extraction', 'feature generation', 'orchestration', 'deployments']]",['Machine Learning Engineer'],['N/A'],"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,,,,,,,,,,,"Full Stack Developer (Python,React js)",Bachelor/Honors,3 to 7 years,,"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,0.85,"Business Analysis, Deep Learning, Django, Flask, Hive, Kafka, Machine Learning, Microsoft Azure, Neural Networks, Postgresql, Python."
,,"['Technical Support', 'Telecom Support', 'Networking Support', 'Software/PC/LAN Troubleshooting', 'Installing, Configuring, Troubleshooting Windows, Linux and OS X', 'Installing, Configuring, Troubleshooting SoHo Networks', 'Creating & Updating documentation', 'Software Installation, configuring, and Troubleshooting', 'Implementing, Configuring network and End User Security', 'Mobile device Support', 'Printer Support', 'CLI Knowledge', 'VOIP, Video Chat Support', 'Critical Thinking with Root Cause Analysis', 'Encryption', 'File Structures', 'Network Protocols', 'AAA Security Model', 'Accounts and Group policy', 'Browser Support', 'Operating Systems: Windows 7-10, Ubuntu 14.04, OS X 10.8-10.11, ChromeOS, iOS9, Android', 'Applications: MS Office 2010-2016 (Word, Excel, PowerPoint, Outlook), Google Apps (Drive, Docs, Sheets, Slides, Keep, Forms, Sites), Google Drive Sync Client, Internet Explorer, Firefox, Chrome, Safari, Edge, OpenVPN, Wireshark, Sublime Text, MSRA, Microsoft RDP, OpenSSH, Puppet, SCCM 2012 iOS-MDM', 'Networking: TCP/IP, DNS, DHCP, LAN/WAN, VPN/Remote Connectivity - OpenVPN, some basic Cisco iOS, Microsoft Virtual PC/Hyper-V, TeamViewer, Terminal Services, Netgear, Linksys, Firewall, Ports, experience in Routing & Switching (OSPF / BGP / VLAN / STP)', 'Hardware: Dell, HP, IBM/Lenovo, Apple, Microsoft, desktop, laptops. Android Smartphones tables, and wearables. iPhones and iPads. Printers, Routers, Switches, Modems, Wireless Routers, Video Conferencing equipment (TV, Projectors, Microphones, Speakers)', 'Security: Basic knowledge of IPSEC / SSL-VPN / NAT / GRE, some experience with Authentication Protocols (Radius / TACACS), Strong desire to learn more', 'A+', 'Active Directory', 'Antivirus', 'Apple', 'Bash', 'Basic', 'BGP', 'CAD', 'call center', 'CCNA', 'CD-ROM', 'CLI', 'Cisco iOS', 'Cisco', 'com', 'Hardware', 'computer hardware', 'Council', 'Critical Thinking', 'Encryption', 'Client', 'Dell', 'DHCP', 'documentation', 'DNS', 'Edge', 'email', 'Firewall', 'Forms', 'Help Desk Support', 'HP', 'IBM', 'Insurance', 'Internet Explorer', 'LAN', 'laptops', 'Linux and OS', 'Linux', 'access', 'Excel', 'mail', 'Microsoft Office', 'MS Office', 'Outlook', 'PowerPoint', 'Windows 7', 'Microsoft Windows', 'Windows', 'Word', 'Modems', 'MSI', 'Networking I', 'Network', 'Networking', 'Networks', 'Operating Systems', 'OS', 'OSPF', 'policies', 'Printer', 'Printers', 'Protocols', 'Python', 'Routers', 'Routing', 'scripting', 'Software Installation', 'SolidWorks', 'SSL', 'Switches', 'system administration', 'tables', 'TCP/IP', 'TV', 'troubleshooting I', 'Troubleshooting', 'Video', 'Video Conferencing', 'VPN', 'VOIP', 'WAN']",,,,,,,"['Company Name', 'Company Name']","[None, None]","['01/2015', '06/2012']","['Current', '08/2014']","[['Remote Support', 'Troubleshooting', 'Platform Support', 'Software Installation', 'Account Management', 'Collaboration'], ['Remote Support', 'Software Installation', 'Troubleshooting', 'Security Implementation', 'Collaboration']]","['Corporate Engineering Support Technician', 'Help Desk Support Analyst II']","['City , State', 'City , State']","Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",,,,,,,['CBTNuggets.com'],"[['System Administration', 'Windows Server', 'Networking', 'Security', 'System Management']]",[None],['N/A'],[None],Executive - VAT,BBA in Accounting and Finance,1 to 3 years,,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",VAT and Tax,0.75,"A+, AAA Security Model, Accounts and Group policy, Active Directory, Antivirus, Apple, Applications: MS Office 2010-2016 (Word, Excel, PowerPoint, Outlook), Google Apps (Drive, Docs, Sheets, Slides, Keep, Forms, Sites), Google Drive Sync Client, Internet Explorer, Firefox, Chrome, Safari, Edge, OpenVPN, Wireshark, Sublime Text, MSRA, Microsoft RDP, OpenSSH, Puppet, SCCM 2012 iOS-MDM, BGP, Bash, Basic, Browser Support, CAD, CCNA, CD-ROM, CLI, CLI Knowledge, Cisco, Cisco iOS, Client, Council, Creating & Updating documentation, Critical Thinking, Critical Thinking with Root Cause Analysis, DHCP, DNS, Dell, Edge, Encryption, Encryption, Excel, File Structures, Firewall, Forms, HP, Hardware, Hardware: Dell, HP, IBM/Lenovo, Apple, Microsoft, desktop, laptops. Android Smartphones tables, and wearables. iPhones and iPads. Printers, Routers, Switches, Modems, Wireless Routers, Video Conferencing equipment (TV, Projectors, Microphones, Speakers), Help Desk Support, IBM, Implementing, Configuring network and End User Security, Installing, Configuring, Troubleshooting SoHo Networks, Installing, Configuring, Troubleshooting Windows, Linux and OS X, Insurance, Internet Explorer, LAN, Linux, Linux and OS, MS Office, MSI, Microsoft Office, Microsoft Windows, Mobile device Support, Modems, Network, Network Protocols, Networking, Networking I, Networking Support, Networking: TCP/IP, DNS, DHCP, LAN/WAN, VPN/Remote Connectivity - OpenVPN, some basic Cisco iOS, Microsoft Virtual PC/Hyper-V, TeamViewer, Terminal Services, Netgear, Linksys, Firewall, Ports, experience in Routing & Switching (OSPF / BGP / VLAN / STP), Networks, OS, OSPF, Operating Systems, Operating Systems: Windows 7-10, Ubuntu 14.04, OS X 10.8-10.11, ChromeOS, iOS9, Android, Outlook, PowerPoint, Printer, Printer Support, Printers, Protocols, Python, Routers, Routing, SSL, Security: Basic knowledge of IPSEC / SSL-VPN / NAT / GRE, some experience with Authentication Protocols (Radius / TACACS), Strong desire to learn more, Software Installation, Software Installation, configuring, and Troubleshooting, Software/PC/LAN Troubleshooting, SolidWorks, Switches, TCP/IP, TV, Technical Support, Telecom Support, Troubleshooting, VOIP, VOIP, Video Chat Support, VPN, Video, Video Conferencing, WAN, Windows, Windows 7, Word, access, call center, com, computer hardware, documentation, email, laptops, mail, policies, scripting, system administration, tables, troubleshooting I."
,,"['Machine learning', 'Data Science', 'Deep Learning', 'Decision Trees', 'Random Forest', 'XGBoost', 'CATBoost', 'Classification', 'Regression', 'Scikit Learn', 'Numpy', 'Pandas', 'OpenCV', 'Python', 'Matplotlib', 'Loss Optimization']","['Raja Birsimbal College, Ranchi']",['B.Tech'],['2019'],['N/A'],['N/A'],['CSE'],['TML Infotech'],['N/A'],['Mar 2019'],['till date'],"[['Machine learning', 'Deep Learning', 'Data Science']]",['Junior Machine Learning And Deep Learning Engineer'],['N/A'],"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",['Specialization'],['DeepLearning.ai'],['N/A'],['N/A'],,,,,,,,Intern (Generative AI Engineering - 2D/3D Image Generation),Bachelor of Science (BSc),,Age 20 to 35 years,"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration",,0.816666667,"CATBoost, Classification, Data Science, Decision Trees, Deep Learning, Loss Optimization, Machine learning, Matplotlib, Numpy, OpenCV, Pandas, Python, Random Forest, Regression, Scikit Learn, XGBoost."
,I am a fresher specializing in data analytics and Machine Learning Application development. I believe that if given the opportunity I can prove my potential as a developer. I can easily communicate and work under someone's supervision who can guide me and help me in this journey of learning and exploring.,"['Python', 'Data Analytics', 'Machine Learning', 'Artificial Intelligence', 'Natural Language Processing', 'Deep Learning', 'Data Analysis', 'Business Analytics', 'SQL', 'Linux', 'Scala']","['AMITY UNIVERSITY, NOIDA']",['B.TECH(COMPUTERS)'],['2021'],['N/A'],['N/A'],['Computers'],"['QUANTIMUM', 'NAZAPP']","['N/A', 'N/A']","['OCT 2020', 'DEC 2019']","['DEC 2020', 'MAY 2020']","[['Data preparation', 'Customer analysis', 'Commercial applications analysis'], ['Object detection', 'OCR', 'NLP']]","['INTERN', 'SOFTWARE DEVELOPER INTERN']","['N/A', 'N/A']","Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",['Workshop'],['NYU'],['N/A'],['Participant'],,,,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.316666667,"Artificial Intelligence, Business Analytics, Data Analysis, Data Analytics, Deep Learning, Linux, Machine Learning, Natural Language Processing, Python, SQL, Scala."
,"Highly motivated mechanical engineering student (EIT) interested in pursuing an engaging position in the corporate setting to implement skills honed through years of engineering background. A dedicated student with problem-solving, leadership, and communication skills along with the capability to build relationships and work in a team-oriented environment.","['Academic', 'acrylic', 'AutoCAD', 'CAD', 'concept', 'Engineer-In-Training', 'EIT', 'estimating', 'drawing', 'graphics and design', 'Laser', 'Material Science', 'Microsoft Excel', 'Microsoft PowerPoint', 'Microsoft Word', 'design process', 'progress', 'Project management', 'proposals', 'Reporting', 'Research', 'robotics', 'safety', 'SolidWorks', 'Statistics', 'Time management', 'verbal communication skills', 'weighing', 'Written']","['University of California, City, State']",['Bachelor of Science'],[None],[None],[None],['Mechanical Engineering'],"['Company Name', 'Company Name']","[None, None]","['09/2015', '05/2014']","['Current', '03/2015']","[['SolidWorks', 'AutoCAD'], ['robotics', 'Research']]","['Mechanical Engineering Intern', 'Systems Engineering Intern']","['City, State', 'City, State']","Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","['Volunteering', 'Academic mentoring']","['Dong Shin Presbyterian Church', 'El Toyon Elementary']","[None, None]","['Teaching Assistant', 'Academic mentor']",,,[None],[None],[None],['October 2015'],[None],DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.683333333,"Academic, AutoCAD, CAD, EIT, Engineer-In-Training, Laser, Material Science, Microsoft Excel, Microsoft PowerPoint, Microsoft Word, Project management, Reporting, Research, SolidWorks, Statistics, Time management, Written, acrylic, concept, design process, drawing, estimating, graphics and design, progress, proposals, robotics, safety, verbal communication skills, weighing."
